pa_count,pitch_count,ff_pct,si_pct,fc_pct,sl_pct,ch_pct,cu_pct,hard_pct,offspeed_pct,fps_rate,zone_rate,chase_rate_induced,pitcher_id,season,era
232,840,0.1125748502994012,0.4395209580838323,0.0203592814371257,0.4119760479041916,0.0143712574850299,0.0011976047904191,0.5724550898203593,0.0155688622754491,0.6724137931034483,0.4535714285714285,0.4139433551198257,502381,2015,statcast
264,1052,0.6162679425837321,0.1033492822966507,0.0095693779904306,0.1291866028708134,0.1416267942583732,0.0,0.7291866028708135,0.1416267942583732,0.625,0.4938154138915319,0.3026315789473684,532077,2015,statcast
242,1019,0.5579567779960707,0.0255402750491159,0.0,0.0,0.1041257367387033,0.31237721021611,0.5834970530451866,0.4165029469548134,0.5785123966942148,0.4769381746810598,0.3433395872420263,605309,2015,statcast
108,470,0.6353944562899787,0.0533049040511727,0.0,0.2963752665245202,0.0149253731343283,0.0,0.6886993603411514,0.0149253731343283,0.5185185185185185,0.5127659574468085,0.2445414847161572,607359,2015,statcast
263,1110,0.751131221719457,0.0,0.0,0.1701357466063348,0.0787330316742081,0.0,0.751131221719457,0.0787330316742081,0.55893536121673,0.4477477477477477,0.3197389885807504,547973,2015,statcast
119,463,0.5446623093681917,0.0,0.008714596949891,0.4466230936819172,0.0,0.0,0.5533769063180828,0.0,0.5882352941176471,0.4492440604751619,0.2745098039215686,572038,2015,statcast
234,995,0.6778797145769623,0.0020387359836901,0.0,0.1416921508664627,0.0,0.1783893985728848,0.6799184505606524,0.1783893985728848,0.5170940170940171,0.4804020100502512,0.2050290135396518,446099,2015,statcast
220,826,0.3586291309669522,0.1835985312117503,0.0,0.3476132190942472,0.1101591187270501,0.0,0.5422276621787026,0.1101591187270501,0.6227272727272727,0.4848484848484848,0.2847058823529412,519322,2015,statcast
177,649,0.4794303797468354,0.0,0.0,0.4715189873417721,0.0,0.0490506329113924,0.4794303797468354,0.0490506329113924,0.655367231638418,0.4791987673343605,0.3313609467455621,518813,2015,statcast
268,982,0.1864057672502574,0.5159629248197735,0.0,0.2966014418125643,0.0010298661174047,0.0,0.7023686920700309,0.0010298661174047,0.6282527881040892,0.4653767820773931,0.3371428571428571,501925,2015,statcast
252,935,0.2985074626865671,0.5223880597014925,0.0608495981630309,0.1182548794489093,0.0,0.0,0.8817451205510907,0.0,0.6150793650793651,0.4641711229946524,0.3353293413173652,458919,2015,statcast
170,676,0.3964497041420118,0.3708086785009862,0.0,0.2268244575936883,0.0059171597633136,0.0,0.7672583826429981,0.0059171597633136,0.5176470588235295,0.4423076923076923,0.3262599469496021,593576,2015,statcast
278,1131,0.642413487133984,0.0239574090505767,0.0,0.0,0.1002661934338953,0.2333629103815439,0.6663708961845608,0.3336291038154392,0.5683453237410072,0.4668435013262599,0.2835820895522388,448178,2015,statcast
261,1030,0.4310679611650485,0.0242718446601941,0.0436893203883495,0.2679611650485436,0.2281553398058252,0.0048543689320388,0.4990291262135922,0.233009708737864,0.6015325670498084,0.4320388349514563,0.3282051282051282,573109,2015,statcast
207,810,0.5791457286432161,0.0778894472361809,0.0,0.2663316582914573,0.0741206030150753,0.0025125628140703,0.6570351758793971,0.0766331658291457,0.5797101449275363,0.5086633663366337,0.2745591939546599,491703,2015,statcast
145,534,0.0,0.7318007662835249,0.0,0.1915708812260536,0.0383141762452107,0.0383141762452107,0.7318007662835249,0.0766283524904214,0.593103448275862,0.4382022471910112,0.2433333333333333,425657,2015,statcast
269,1072,0.1462264150943396,0.2915094339622641,0.0,0.5622641509433962,0.0,0.0,0.4377358490566038,0.0,0.5650557620817844,0.4878731343283582,0.2714025500910746,456379,2015,statcast
307,1081,0.52,0.2242105263157894,0.0,0.2557894736842105,0.0,0.0,0.7442105263157894,0.0,0.6221498371335505,0.5189639222941721,0.2846153846153846,491708,2015,statcast
272,991,0.2725430597771023,0.2624113475177305,0.0131712259371833,0.3789260385005066,0.0172239108409321,0.055724417426545,0.5481256332320161,0.0729483282674772,0.6190476190476191,0.5398587285570131,0.3092105263157895,543935,2015,statcast
271,1151,0.7357330992098332,0.0,0.0,0.064091308165057,0.1755926251097453,0.0245829675153643,0.7357330992098332,0.2001755926251097,0.5682656826568265,0.4995655951346655,0.2604166666666667,572096,2015,statcast
239,974,0.6446280991735537,0.0,0.1673553719008264,0.0,0.0268595041322314,0.1611570247933884,0.8119834710743801,0.1880165289256198,0.5983263598326359,0.4722792607802875,0.3073929961089494,451775,2015,statcast
201,782,0.7782152230971129,0.0538057742782152,0.1443569553805774,0.0,0.0,0.0236220472440944,0.9763779527559056,0.0236220472440944,0.6716417910447762,0.520460358056266,0.272,435400,2015,statcast
71,276,0.0036231884057971,0.5434782608695652,0.0,0.4347826086956521,0.0144927536231884,0.0036231884057971,0.5471014492753623,0.0181159420289855,0.5972222222222222,0.5289855072463768,0.3461538461538461,518858,2015,statcast
137,551,0.0349907918968692,0.6445672191528545,0.0,0.3167587476979742,0.003683241252302,0.0,0.6795580110497238,0.003683241252302,0.583941605839416,0.5045372050816697,0.304029304029304,527055,2015,statcast
178,718,0.3926553672316384,0.1836158192090395,0.0,0.422316384180791,0.001412429378531,0.0,0.576271186440678,0.001412429378531,0.6629213483146067,0.4951048951048951,0.3296398891966759,424144,2015,statcast
51,196,0.5544041450777202,0.1295336787564766,0.0,0.2176165803108808,0.0984455958549222,0.0,0.6839378238341969,0.0984455958549222,0.4901960784313725,0.4896907216494845,0.2929292929292929,475857,2015,statcast
205,799,0.445859872611465,0.0,0.0,0.5503184713375796,0.0025477707006369,0.0012738853503184,0.445859872611465,0.0038216560509554,0.7219512195121951,0.5038071065989848,0.3069053708439898,518875,2015,statcast
281,1034,0.1812080536912751,0.0,0.8187919463087249,0.0,0.0,0.0,1.0,0.0,0.6263345195729537,0.4634146341463415,0.3781818181818182,453343,2015,statcast
268,1103,0.7666303162486369,0.0,0.0,0.2333696837513631,0.0,0.0,0.7666303162486369,0.0,0.6059479553903345,0.4872958257713248,0.2601769911504424,544993,2015,statcast
215,811,0.3982630272952853,0.107940446650124,0.0,0.4937965260545905,0.0,0.0,0.5062034739454094,0.0,0.6666666666666666,0.5215782983970407,0.2963917525773196,450275,2015,statcast
269,1074,0.936231884057971,0.0144927536231884,0.0,0.036231884057971,0.0130434782608695,0.0,0.9507246376811592,0.0130434782608695,0.5910780669144982,0.4976700838769804,0.3172541743970315,592102,2015,statcast
221,937,0.9969788519637462,0.0,0.0,0.0030211480362537,0.0,0.0,0.9969788519637462,0.0,0.6063348416289592,0.4983991462113127,0.2404255319148936,518886,2015,statcast
620,2435,0.8197879858657244,0.0,0.0,0.0,0.1802120141342756,0.0,0.8197879858657244,0.1802120141342756,0.5774193548387097,0.4806813460739509,0.2824,501992,2015,statcast
228,792,0.6556122448979592,0.0471938775510204,0.0,0.2971938775510204,0.0,0.0,0.7028061224489797,0.0,0.631578947368421,0.5606060606060606,0.367816091954023,450282,2015,statcast
165,592,0.4741379310344827,0.0206896551724137,0.2551724137931034,0.0706896551724138,0.0275862068965517,0.1517241379310344,0.75,0.1793103448275862,0.6890243902439024,0.5033783783783784,0.2482993197278911,445163,2015,statcast
323,1300,0.7346723044397463,0.0993657505285412,0.0,0.1659619450317124,0.0,0.0,0.8340380549682875,0.0,0.5851393188854489,0.4146153846153846,0.3232588699080158,542960,2015,statcast
256,1082,0.5194444444444445,0.0009259259259259,0.2148148148148148,0.1083333333333333,0.0675925925925925,0.0888888888888888,0.7351851851851852,0.1564814814814815,0.61328125,0.4879852125693161,0.296028880866426,465657,2015,statcast
128,537,0.5746268656716418,0.0186567164179104,0.0,0.1082089552238805,0.2985074626865671,0.0,0.5932835820895522,0.2985074626865671,0.6484375,0.4636871508379888,0.3020833333333333,447755,2015,statcast
204,771,0.3680104031209363,0.0299089726918075,0.0,0.4278283485045513,0.1742522756827048,0.0,0.3979193758127438,0.1742522756827048,0.6127450980392157,0.4202334630350194,0.3266219239373601,543506,2015,statcast
490,1853,0.4780487804878048,0.1295392953929539,0.0,0.0509485094850948,0.1804878048780487,0.1609756097560975,0.6075880758807588,0.3414634146341463,0.6306122448979592,0.5377969762419006,0.2850467289719626,543507,2015,statcast
207,829,0.5842424242424242,0.1563636363636363,0.0,0.1454545454545454,0.1139393939393939,0.0,0.7406060606060606,0.1139393939393939,0.6634615384615384,0.4969843184559711,0.3405275779376499,520980,2015,statcast
306,1095,0.1906507791017415,0.5490375802016498,0.0027497708524289,0.0568285976168652,0.1567369385884509,0.0439963336388634,0.7424381301558204,0.2007332722273144,0.5980392156862745,0.4794520547945205,0.3403508771929824,473879,2015,statcast
237,934,0.6527929901423878,0.0120481927710843,0.0120481927710843,0.3132530120481928,0.0098576122672508,0.0,0.6768893756845565,0.0098576122672508,0.569620253164557,0.5182012847965739,0.2444444444444444,592665,2015,statcast
52,241,0.8132780082987552,0.0871369294605809,0.0,0.0,0.0622406639004149,0.0373443983402489,0.9004149377593361,0.0995850622406639,0.6346153846153846,0.5726141078838174,0.2912621359223301,448281,2015,statcast
126,456,0.3706140350877193,0.0,0.3947368421052631,0.1666666666666666,0.0679824561403508,0.0,0.7653508771929824,0.0679824561403508,0.6428571428571429,0.506578947368421,0.3422222222222222,572193,2015,statcast
272,1020,0.0069375619425173,0.5272547076313181,0.0,0.4400396432111001,0.0257680872150644,0.0,0.5341922695738355,0.0257680872150644,0.5940959409594095,0.4941176470588235,0.2829457364341085,605476,2015,statcast
263,1052,0.1037463976945245,0.5091258405379443,0.0,0.0,0.3871277617675312,0.0,0.6128722382324688,0.3871277617675312,0.5893536121673004,0.4809885931558935,0.2472527472527472,407845,2015,statcast
327,1349,0.9954198473282444,0.0,0.0045801526717557,0.0,0.0,0.0,1.0,0.0,0.5950920245398773,0.465478841870824,0.2819444444444444,476454,2015,statcast
212,877,0.7060849598163031,0.0149253731343283,0.0,0.2721010332950631,0.0068886337543053,0.0,0.7210103329506315,0.0068886337543053,0.5915492957746479,0.526255707762557,0.2481927710843373,570663,2015,statcast
225,856,0.244131455399061,0.1161971830985915,0.0,0.5786384976525821,0.0446009389671361,0.0164319248826291,0.3603286384976525,0.0610328638497652,0.6991150442477876,0.4380841121495327,0.367983367983368,489265,2015,statcast
294,1162,0.6142484795829714,0.0069504778453518,0.0,0.3788010425716768,0.0,0.0,0.6211989574283232,0.0,0.5952380952380952,0.4987057808455565,0.3201376936316695,571704,2015,statcast
298,1206,0.5917854149203688,0.143336127409891,0.1257334450963956,0.0360435875943,0.0201173512154233,0.0829840737636211,0.8608549874266554,0.1031014249790444,0.5704697986577181,0.5441666666666667,0.2321755027422303,502083,2015,statcast
221,857,0.3177570093457944,0.139018691588785,0.0,0.2593457943925233,0.0011682242990654,0.2827102803738318,0.4567757009345794,0.2838785046728972,0.6199095022624435,0.4212368728121353,0.2923387096774194,518468,2015,statcast
245,951,0.0945121951219512,0.010670731707317,0.8658536585365854,0.0,0.0289634146341463,0.0,0.9710365853658536,0.0289634146341463,0.6857142857142857,0.4994742376445846,0.296218487394958,502085,2015,statcast
63,240,0.5508474576271186,0.0,0.0,0.3771186440677966,0.0720338983050847,0.0,0.5508474576271186,0.0720338983050847,0.4761904761904761,0.4625,0.2713178294573643,623430,2015,statcast
172,675,0.6341829085457271,0.025487256371814,0.0,0.0239880059970015,0.0344827586206896,0.2818590704647676,0.6596701649175412,0.3163418290854572,0.5581395348837209,0.4948148148148148,0.281524926686217,489294,2015,statcast
188,738,0.4395604395604395,0.0178571428571428,0.0,0.0,0.0164835164835164,0.5260989010989011,0.4574175824175824,0.5425824175824177,0.5376344086021505,0.4728260869565217,0.3634020618556701,458584,2015,statcast
219,821,0.2285012285012285,0.3992628992628992,0.0073710073710073,0.0,0.2972972972972973,0.0675675675675675,0.6351351351351351,0.3648648648648649,0.6318181818181818,0.4353658536585366,0.3628509719222462,501593,2015,statcast
84,386,0.5978835978835979,0.0,0.0,0.3465608465608465,0.0555555555555555,0.0,0.5978835978835979,0.0555555555555555,0.5357142857142857,0.4830287206266319,0.2929292929292929,456027,2015,statcast
187,739,0.0933694181326116,0.0,0.8010825439783491,0.1055480378890392,0.0,0.0,0.8944519621109608,0.0,0.6951871657754011,0.5832205683355887,0.3376623376623376,445276,2015,statcast
251,1042,0.046692607003891,0.5,0.0,0.1566147859922179,0.0875486381322957,0.2091439688715953,0.5466926070038911,0.296692607003891,0.5515873015873016,0.4126679462571977,0.3169934640522875,435043,2015,statcast
731,2769,0.3397389412617839,0.215736040609137,0.0,0.1515591007976794,0.2113850616388687,0.0815808556925308,0.5554749818709209,0.2929659173313995,0.6689466484268126,0.4640404770509577,0.380310182063385,471911,2015,statcast
283,1060,0.6,0.1584905660377358,0.0,0.0433962264150943,0.1820754716981132,0.0160377358490566,0.7584905660377358,0.1981132075471698,0.6042402826855123,0.4641509433962264,0.375,516969,2015,statcast
130,552,0.6605839416058394,0.0164233576642335,0.0,0.3211678832116788,0.0018248175182481,0.0,0.677007299270073,0.0018248175182481,0.6076923076923076,0.5054347826086957,0.3479853479853479,276351,2015,statcast
267,1028,0.7847593582887701,0.0160427807486631,0.0,0.0,0.1991978609625668,0.0,0.8008021390374331,0.1991978609625668,0.6554307116104869,0.5009727626459144,0.327485380116959,477569,2015,statcast
241,852,0.0,0.8961038961038961,0.0,0.1038961038961039,0.0,0.0,0.8961038961038961,0.0,0.640495867768595,0.4770857814336075,0.3752808988764045,502154,2015,statcast
70,285,0.937984496124031,0.0,0.0,0.0620155038759689,0.0,0.0,0.937984496124031,0.0,0.5428571428571428,0.4912280701754385,0.3241379310344827,543118,2015,statcast
119,502,0.5039840637450199,0.0,0.0,0.4960159362549801,0.0,0.0,0.5039840637450199,0.0,0.5462184873949579,0.4681274900398406,0.2808988764044944,542609,2015,statcast
83,306,0.0100334448160535,0.7391304347826086,0.0,0.2140468227424749,0.0367892976588628,0.0,0.7491638795986622,0.0367892976588628,0.5301204819277109,0.4967320261437908,0.2272727272727272,594840,2015,statcast
241,932,0.002171552660152,0.5765472312703583,0.0,0.4071661237785016,0.014115092290988,0.0,0.5787187839305103,0.014115092290988,0.6446280991735537,0.4409871244635193,0.2514395393474088,518553,2015,statcast
279,1085,0.6315298507462687,0.0531716417910447,0.003731343283582,0.1231343283582089,0.1800373134328358,0.0083955223880597,0.6884328358208954,0.1884328358208955,0.6594982078853047,0.5142857142857142,0.2713472485768501,474521,2015,statcast
149,636,0.5379746835443038,0.0,0.0031645569620253,0.0,0.2848101265822785,0.1740506329113924,0.5411392405063291,0.4588607594936709,0.6174496644295302,0.5031446540880503,0.2816455696202531,592804,2015,statcast
244,941,0.760752688172043,0.0013440860215053,0.0,0.1034946236559139,0.0053763440860215,0.1290322580645161,0.7620967741935484,0.1344086021505376,0.6434426229508197,0.4867162592986185,0.3105590062111801,547749,2015,statcast
275,1114,0.527651858567543,0.0679963735267452,0.042611060743427,0.2747053490480508,0.0870353581142339,0.0,0.6382592928377153,0.0870353581142339,0.6036363636363636,0.4873873873873874,0.2759226713532513,468396,2015,statcast
157,533,0.7315689981096408,0.0170132325141776,0.0,0.162570888468809,0.0831758034026465,0.0056710775047258,0.7485822306238186,0.0888468809073724,0.5987261146496815,0.5488721804511278,0.2958333333333333,115629,2015,statcast
224,838,0.2145061728395061,0.5478395061728395,0.0,0.1836419753086419,0.0540123456790123,0.0,0.7623456790123457,0.0540123456790123,0.5803571428571429,0.4463007159904534,0.3017241379310345,433586,2015,statcast
252,919,0.0,0.6699779249448123,0.0,0.0,0.2251655629139073,0.1048565121412803,0.6699779249448123,0.3300220750551876,0.5928853754940712,0.397170837867247,0.3483754512635379,446899,2015,statcast
244,1045,0.4870813397129186,0.2698564593301435,0.1751196172248803,0.0191387559808612,0.0,0.0488038277511961,0.9320574162679424,0.0488038277511961,0.5959183673469388,0.5272727272727272,0.3097165991902834,458677,2015,statcast
313,1102,0.4470802919708029,0.0,0.0556569343065693,0.1596715328467153,0.114963503649635,0.2226277372262773,0.5027372262773723,0.3375912408759124,0.6198083067092651,0.4995458673932788,0.3176043557168784,433589,2015,statcast
252,1053,0.6181292189006751,0.0019286403085824,0.0019286403085824,0.0,0.3384763741562198,0.0395371263259402,0.6219864995178399,0.37801350048216,0.5476190476190477,0.4562737642585551,0.3269230769230769,502202,2015,statcast
206,790,0.2572877059569075,0.2015209125475285,0.0,0.0,0.4233206590621039,0.11787072243346,0.458808618504436,0.541191381495564,0.6359223300970874,0.4784810126582278,0.3495145631067961,408061,2015,statcast
361,1439,0.4821802935010482,0.0964360587002096,0.0,0.3186582809224318,0.1027253668763102,0.0,0.5786163522012578,0.1027253668763102,0.5469613259668509,0.4544822793606671,0.2942675159235668,518603,2015,statcast
268,970,0.4251559251559251,0.0665280665280665,0.0,0.3492723492723493,0.0363825363825363,0.1226611226611226,0.4916839916839917,0.159043659043659,0.5410447761194029,0.4432989690721649,0.3425925925925926,543184,2015,statcast
138,550,0.5981651376146789,0.0,0.0,0.3412844036697248,0.0605504587155963,0.0,0.5981651376146789,0.0605504587155963,0.5109489051094891,0.4981818181818181,0.2898550724637681,541652,2015,statcast
287,1091,0.0963035019455253,0.6488326848249028,0.0,0.2548638132295719,0.0,0.0,0.745136186770428,0.0,0.6167247386759582,0.4503676470588235,0.391304347826087,544727,2015,statcast
356,1436,0.8582834331337326,0.1027944111776447,0.0019960079840319,0.0,0.030938123752495,0.0059880239520958,0.9630738522954092,0.0369261477045908,0.5865921787709497,0.5069637883008357,0.2895480225988701,519141,2015,statcast
113,406,0.9727891156462584,0.0272108843537414,0.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.4334975369458128,0.2391304347826087,458730,2015,statcast
254,992,0.6117886178861789,0.0030487804878048,0.016260162601626,0.1686991869918699,0.0010162601626016,0.1991869918699187,0.6310975609756098,0.2002032520325203,0.6126482213438735,0.5141129032258065,0.2987551867219917,543726,2015,statcast
103,397,0.6124031007751938,0.0671834625322997,0.0,0.2583979328165374,0.0620155038759689,0.0,0.6795865633074936,0.0620155038759689,0.6019417475728155,0.537467700258398,0.2402234636871508,500724,2015,statcast
142,575,0.5304347826086957,0.0869565217391304,0.0,0.0,0.0191304347826086,0.3634782608695652,0.6173913043478261,0.3826086956521738,0.5492957746478874,0.528695652173913,0.2656826568265683,456696,2015,statcast
305,1170,0.2645778938207136,0.4473455178416013,0.0,0.2767624020887728,0.011314186248912,0.0,0.711923411662315,0.011314186248912,0.5344262295081967,0.464041095890411,0.2476038338658147,605177,2015,statcast
199,720,0.0,0.5708333333333333,0.0,0.4222222222222222,0.0069444444444444,0.0,0.5708333333333333,0.0069444444444444,0.6633165829145728,0.4902777777777777,0.3487738419618528,430589,2015,statcast
162,671,0.5897435897435898,0.0183150183150183,0.3901098901098901,0.0018315018315018,0.0,0.0,0.9981684981684982,0.0,0.5123456790123457,0.467065868263473,0.2752808988764045,451584,2016,statcast
186,786,0.610969387755102,0.0,0.2334183673469387,0.0,0.0,0.1556122448979592,0.8443877551020408,0.1556122448979592,0.6378378378378379,0.5483460559796438,0.2985915492957746,457732,2016,statcast
314,1267,0.184652278177458,0.1183053557154276,0.0,0.4356514788169464,0.114308553157474,0.1470823341326938,0.3029576338928856,0.2613908872901678,0.6496815286624203,0.4585635359116022,0.3221574344023323,430599,2016,statcast
242,936,0.6741452991452992,0.0053418803418803,0.0,0.1335470085470085,0.001068376068376,0.1858974358974359,0.6794871794871795,0.1869658119658119,0.6611570247933884,0.5427350427350427,0.2733644859813084,456713,2016,statcast
259,1046,0.5634824667472793,0.0,0.0,0.0,0.4026602176541717,0.0338573155985489,0.5634824667472793,0.4365175332527207,0.5714285714285714,0.48565965583174,0.2843866171003718,461325,2016,statcast
250,934,0.5704989154013015,0.0726681127982646,0.0878524945770065,0.0,0.2689804772234273,0.0,0.7310195227765727,0.2689804772234273,0.556,0.4779806659505907,0.3374485596707819,425492,2016,statcast
273,1155,0.0,0.0,0.9946808510638298,0.001063829787234,0.0042553191489361,0.0,0.9946808510638298,0.0042553191489361,0.5291970802919708,0.4891774891774891,0.2559322033898305,543766,2016,statcast
248,1018,0.0452755905511811,0.0,0.6181102362204725,0.0,0.0,0.3366141732283464,0.6633858267716536,0.3366141732283464,0.625,0.4695481335952848,0.3092592592592592,501789,2016,statcast
103,388,0.0,0.4749340369393139,0.0,0.3350923482849604,0.1899736147757255,0.0,0.4749340369393139,0.1899736147757255,0.6116504854368932,0.422680412371134,0.3392857142857143,434718,2016,statcast
245,1037,0.6540330417881438,0.0233236151603498,0.0,0.0,0.2108843537414966,0.1117589893100097,0.6773566569484937,0.3226433430515063,0.5877551020408164,0.4985535197685631,0.2269230769230769,543779,2016,statcast
103,435,0.0076335877862595,0.8740458015267175,0.1030534351145038,0.015267175572519,0.0,0.0,0.9847328244274808,0.0,0.5145631067961165,0.4815668202764977,0.2577777777777778,493603,2016,statcast
416,1580,0.4313975749840459,0.0395660497766432,0.0,0.2093171665603063,0.1008296107211231,0.2188895979578813,0.4709636247606892,0.3197192086790044,0.6370192307692307,0.4886075949367088,0.2561881188118812,548389,2016,statcast
361,1436,0.3791157102539981,0.4459078080903104,0.0,0.0075258701787394,0.0103480714957666,0.1571025399811853,0.8250235183443085,0.167450611476952,0.5817174515235457,0.470383275261324,0.2921052631578947,543272,2016,statcast
