pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2021-04-14,86.5,-2.86,5.55,"Garcia, Bryan",663656,650530,,foul,,,,,4,Foul,R,L,R,HOU,DET,S,,,0,2,2021,-1.45,0.62,-0.7756942228263284,2.5450914911145017,596117,664702,493329,2,9,Bot,,,,,,,7.876871279198883,-125.64393280799337,-2.174430058885555,-16.953248417960403,26.3530707882073,-25.34238689130559,3.549,1.627,217,79.6,56,85.8,1862,6.0,634521,467092,570731,605612,600869,592348,543257,592444,668731,54.47,,,,,,,,82,3,Changeup,4,6,4,6,6,4,4,6,Standard,Standard,258,0.0,0.0,,,,0.0,88.0,-2,-2,0.144,0.144,26,24,26,24,1,4,1,1,7,2,2.44,1.45,-1.45,37.7,,,,,
CH,2021-04-14,86.1,-2.84,5.55,"Garcia, Bryan",663656,650530,,swinging_strike,,,,,13,Swinging Strike,R,L,R,HOU,DET,S,,,0,1,2021,-1.5,0.56,-0.9056412382935566,2.336368834371143,596117,664702,493329,2,9,Bot,,,,,,,7.570399972917196,-125.14812543785476,-2.504013458805174,-17.25487597948191,25.656986551217255,-25.963468000370103,3.549,1.627,,,,85.4,1911,5.9,634521,467092,570731,605612,600869,592348,543257,592444,668731,54.59,,,,,,,,82,2,Changeup,4,6,4,6,6,4,4,6,Standard,Standard,259,-0.02,-0.082,,,,0.082,,-2,-2,0.164,0.164,26,24,26,24,1,4,1,1,7,2,2.52,1.5,-1.5,37.7,,,,,
CH,2021-04-14,86.4,-2.9,5.53,"Garcia, Bryan",663656,650530,,swinging_strike,,,,,7,Swinging Strike,R,L,R,HOU,DET,S,,,0,0,2021,-1.55,0.66,-0.3042433666905717,2.134887500434088,596117,664702,493329,2,9,Bot,,,,,,,9.248026670673903,-125.50481503532087,-3.158767115938665,-18.303243433985227,25.746423073193466,-24.78054316258769,3.549,1.627,,,,85.6,1912,5.9,634521,467092,570731,605612,600869,592348,543257,592444,668731,54.6,,,,,,,,82,1,Changeup,4,6,4,6,6,4,4,6,Standard,Standard,256,-0.016,-0.046,,,,0.046,,-2,-2,0.18,0.18,26,24,26,24,1,4,1,1,7,2,2.41,1.55,-1.55,36.1,,,,,
SL,2021-04-14,86.6,-2.76,5.65,"Garcia, Bryan",493329,650530,walk,ball,,,,,14,Yuli Gurriel walks. Ronnie Dawson scores. Garrett Stubbs to 3rd. Myles Straw to 2nd.,R,R,R,HOU,DET,B,,,3,2,2021,0.29,0.18,2.4828133072396787,1.4322583433973586,669008,596117,664702,2,9,Bot,,,,,,,11.808964439990886,-125.67826978806502,-4.2029529584994325,0.8038077111948583,24.386432699021995,-29.619181742290397,3.13125512294936,1.57569406088386,,,,86.0,2428,6.0,634521,467092,570731,605612,600869,592348,543257,592444,668731,54.54,,0.691717,0.7,1,0,0,,81,6,Slider,3,6,3,6,6,4,4,6,Standard,Strategic,124,0.069,0.296,,,,-0.296,,-3,-3,0.111,0.111,26,37,26,37,1,4,1,1,7,2,2.87,-0.29,-0.29,40.2,,,,,
SI,2021-04-14,95.6,-2.61,5.85,"Garcia, Bryan",493329,650530,,foul,,,,,1,Foul,R,R,R,HOU,DET,S,,,3,1,2021,-0.9,1.39,-0.4050296377469251,3.4459579652987116,669008,596117,664702,2,9,Bot,,,,,,,7.759696951341326,-138.93504242196855,-3.7732073404717297,-13.400822322057584,32.4403347416661,-13.577391339017955,3.371,1.535,198,72.2,36,94.6,2086,5.9,634521,467092,570731,605612,600869,592348,543257,592444,668731,54.63,,,,,,,,81,5,Sinker,3,6,3,6,6,3,3,6,Standard,Strategic,217,-0.02,-0.083,,,,0.083,88.0,-3,-3,0.131,0.131,26,37,26,37,1,4,1,1,7,2,1.12,0.9,0.9,40.6,,,,,
SI,2021-04-14,94.3,-2.71,5.75,"Garcia, Bryan",493329,650530,,called_strike,,,,,1,Called Strike,R,R,R,HOU,DET,S,,,3,0,2021,-1.21,1.13,-0.4342424538451597,2.7917553349816453,669008,596117,664702,2,9,Bot,,,,,,,8.531329667699143,-137.07420927755024,-4.4496210811540475,-17.1595685425724,30.93878184387552,-17.169786362691266,3.18640699588071,1.56075594050979,,,,93.6,1980,6.0,634521,467092,570731,605612,600869,592348,543257,592444,668731,54.52,,,,,,,,81,4,Sinker,3,6,3,6,6,3,3,6,Standard,Strategic,225,-0.017,-0.081,,,,0.081,,-3,-3,0.148,0.148,26,37,26,37,1,4,1,1,7,2,1.45,1.21,1.21,39.9,,,,,
SI,2021-04-14,94.2,-2.72,5.71,"Garcia, Bryan",493329,650530,,ball,,,,,14,Ball,R,R,R,HOU,DET,B,,,2,0,2021,-1.01,1.23,1.060833686561228,1.7582568627694672,669008,596117,664702,2,9,Bot,,,,,,,11.927394617156793,-136.4938078825,-7.186888333053293,-15.275336673827228,29.864203778418247,-15.28527404151346,3.15042301504686,1.59419697105465,,,,93.1,2035,5.9,634521,467092,570731,605612,600869,592348,543257,592444,668731,54.63,,,,,,,,81,3,Sinker,3,6,3,6,6,3,3,6,Standard,Strategic,217,0.025,0.106,,,,-0.106,,-3,-3,0.123,0.123,26,37,26,37,1,4,1,1,7,2,1.36,1.01,1.01,39.6,,,,,
SI,2021-04-14,94.7,-2.6,5.8,"Garcia, Bryan",493329,650530,,ball,,,,,12,Ball,R,R,R,HOU,DET,B,,,1,0,2021,-1.06,1.11,1.3747279645891943,2.5650076021865456,669008,596117,664702,2,9,Bot,,,,,,,12.62973538797756,-137.2896620402806,-5.175009020349346,-16.23509496679546,30.69817830789603,-17.149000045708124,3.20829897935863,1.61735777982722,,,,93.8,2078,6.0,634521,467092,570731,605612,600869,592348,543257,592444,668731,54.48,,,,,,,,81,2,Sinker,3,6,3,6,6,3,3,6,Standard,Strategic,215,0.016,0.081,,,,-0.081,,-3,-3,0.107,0.107,26,37,26,37,1,4,1,1,7,2,1.46,1.06,1.06,41.5,,,,,
SI,2021-04-14,94.7,-2.55,5.78,"Garcia, Bryan",493329,650530,,ball,,,,,14,Ball,R,R,R,HOU,DET,B,,,0,0,2021,-1.07,1.3,1.2944546771077237,1.2816835610191202,669008,596117,664702,2,9,Bot,,,,,,,12.282734617618557,-137.17811340774145,-8.837737842944192,-16.232096987854835,30.66884147121722,-13.899013493236588,3.28013679487088,1.65500761556281,,,,93.7,1993,6.0,634521,467092,570731,605612,600869,592348,543257,592444,668731,54.54,,,,,,,,81,1,Sinker,3,6,3,6,6,3,3,6,Standard,Strategic,218,0.008,0.028,,,,-0.028,,-3,-3,0.099,0.099,26,37,26,37,1,4,1,1,7,2,1.27,1.07,1.07,40.2,,,,,
SL,2021-04-13,87.8,-2.0,6.05,"Campbell, Paul",656577,669294,field_error,hit_into_play,,,,,8,Alex Jackson reaches on a fielding error by left fielder Adam Duvall.   Freddie Freeman scores.    Marcell Ozuna scores.    Ozzie Albies to 3rd.    Alex Jackson to 2nd.,R,R,R,ATL,MIA,X,7,fly_ball,0,1,2021,0.22,0.43,0.1548183556266918,2.0210806073336234,518692,542303,645277,2,9,Bot,64.1,133.12,,,,,4.7236360854279384,-127.83161694257193,-4.555601997541476,1.5764017172082705,22.69803715022388,-26.79657943475701,3.467,1.589,224,82.9,57,87.4,2836,5.7,632211,595751,542583,542932,605119,500743,594807,516782,643265,54.82,0.022,0.02,0.9,1,0,0,3,92,2,Slider,6,14,6,14,14,8,8,14,Infield shift,Standard,164,0.001,0.535,,,0.025,-0.535,88.0,-8,-8,0.001,0.001,25,25,26,26,1,0,10,1,7,2,2.49,-0.22,-0.22,41.8,,,,,
SL,2021-04-13,88.1,-2.0,6.09,"Campbell, Paul",656577,669294,,swinging_strike,,,,,9,Swinging Strike,R,R,R,ATL,MIA,S,,,0,0,2021,0.42,0.6,0.5857835391116519,1.7136609857761012,518692,542303,645277,2,9,Bot,,,,,,,5.355690747512984,-128.26479380846365,-5.81814513020559,3.778683847658462,22.425826609476577,-24.667696084225888,3.467,1.589,,,,87.8,2793,5.7,632211,595751,542583,542932,605119,500743,594807,516782,643265,54.8,,,,,,,,92,1,Slider,6,14,6,14,14,6,6,14,Infield shift,Standard,166,0.0,-0.046,,,,0.046,,-8,-8,0.001,0.001,25,25,26,26,1,0,10,1,7,2,2.3,-0.42,-0.42,44.4,,,,,
FF,2021-04-12,96.0,-2.65,5.0,"García, Yimi",645277,554340,field_out,hit_into_play,,,,,1,"Ozzie Albies grounds out, first baseman Garrett Cooper to pitcher Yimi Garcia.",R,L,R,ATL,MIA,X,3,ground_ball,2,2,2021,-0.29,0.9,-0.4840821867262121,2.8463558341657125,665506,656577,660670,2,9,Bot,138.3,174.79,,,,,6.356513959565117,-139.79094045126743,-2.146152941384729,-5.209782867169119,30.538082976827663,-20.11922780607049,3.26,1.481,10,90.5,-16,95.7,2554,6.0,632219,595453,643265,542932,605119,500743,642423,516782,594807,54.49,0.126,0.118,0.0,1,0,0,2,75,7,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shift,Standard,227,-0.149,-0.214,,,0.152,0.214,90.5,0,0,0.649,0.649,30,24,31,24,1,4,2,1,2,1,1.57,0.29,-0.29,24.6,,,,,
FF,2021-04-12,97.3,-2.65,5.02,"García, Yimi",645277,554340,,foul,,,,,11,Foul,R,L,R,ATL,MIA,S,,,2,2,2021,-0.44,1.02,-0.306268008119754,3.479813553739395,665506,656577,660670,2,9,Bot,,,,,,,7.236238514096837,-141.66746568692935,-0.9938749662935026,-7.493248220803537,30.075009496520128,-18.315372333416462,3.26,1.481,252,74.1,39,97.0,2617,5.9,632219,595453,643265,542932,605119,500743,642423,516782,594807,54.58,,,,,,,,75,6,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shift,Standard,227,0.0,0.0,,,,0.0,88.0,0,0,0.649,0.649,30,24,31,24,1,4,2,1,2,1,1.37,0.44,-0.44,23.7,,,,,
FF,2021-04-12,96.2,-2.76,4.99,"García, Yimi",645277,554340,,foul,,,,,11,Foul,R,L,R,ATL,MIA,S,,,2,2,2021,-0.27,1.15,-0.953240885273698,2.9477422803532187,665506,656577,660670,2,9,Bot,,,,,,,5.361561578051172,-140.08308222177902,-2.4358906393836164,-4.739038109804546,31.030974661536728,-16.656293739208955,3.26,1.481,243,72.9,35,95.5,2581,5.8,632219,595453,643265,542932,605119,500743,642423,516782,594807,54.67,,,,,,,,75,5,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shift,Standard,221,0.0,0.0,,,,0.0,88.0,0,0,0.649,0.649,30,24,31,24,1,4,2,1,2,1,1.3,0.27,-0.27,24.6,,,,,
FF,2021-04-12,95.6,-2.59,5.07,"García, Yimi",645277,554340,,ball,,,,,11,Ball,R,L,R,ATL,MIA,B,,,1,2,2021,-0.3,0.84,-1.4970338042854163,4.157783962837575,665506,656577,660670,2,9,Bot,,,,,,,3.533231887017161,-139.27355780724236,1.308127296605892,-4.757056527113506,31.86488558796307,-21.777964119899742,3.22172065843164,1.5899259206929,,,,94.6,2608,5.7,632219,595453,643265,542932,605119,500743,642423,516782,594807,54.81,,,,,,,,75,4,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shift,Standard,217,0.025,0.03,,,,-0.03,,0,0,0.624,0.624,30,24,31,24,1,4,2,1,2,1,1.65,0.3,-0.3,24.5,,,,,
FF,2021-04-12,96.8,-2.64,5.04,"García, Yimi",645277,554340,,ball,,,,,11,Ball,R,L,R,ATL,MIA,B,,,0,2,2021,-0.5,0.91,-0.5613713660807162,3.5695490466692155,665506,656577,660670,2,9,Bot,,,,,,,6.623541647334755,-140.8656386808335,-0.4564025181071476,-8.105268488506963,31.370305471801043,-20.15602411676056,3.17232101663667,1.68883629132711,,,,96.2,2584,5.9,632219,595453,643265,542932,605119,500743,642423,516782,594807,54.58,,,,,,,,75,3,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shift,Standard,208,0.017,0.033,,,,-0.033,,0,0,0.607,0.607,30,24,31,24,1,4,2,1,2,1,1.52,0.5,-0.5,23.7,,,,,
FF,2021-04-12,98.6,-2.57,5.05,"García, Yimi",645277,554340,,swinging_strike,,,,,11,Swinging Strike,R,L,R,ATL,MIA,S,,,0,1,2021,-0.78,1.19,-0.9656250634598142,2.8181892377917377,665506,656577,660670,2,9,Bot,,,,,,,6.117975430205304,-143.42961176782663,-3.3477555642770387,-12.17800564627395,32.989191449456506,-15.173014000099858,3.26,1.481,,,,97.8,2582,5.9,632219,595453,643265,542932,605119,500743,642423,516782,594807,54.65,,,,,,,,75,2,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shift,Standard,232,-0.033,-0.082,,,,0.082,,0,0,0.64,0.64,30,24,31,24,1,4,2,1,2,1,1.16,0.78,-0.78,24.1,,,,,
FF,2021-04-12,96.8,-2.61,5.06,"García, Yimi",645277,554340,,foul,,,,,13,Foul,R,L,R,ATL,MIA,S,,,0,0,2021,-0.52,1.21,-0.8664185802417059,2.0042337056369295,665506,656577,660670,2,9,Bot,,,,,,,5.793653195206426,-140.9543000885727,-5.3901230508425675,-8.168855259614235,29.83737711422034,-14.932700647909494,3.26,1.481,227,78.9,52,96.6,2611,6.0,632219,595453,643265,542932,605119,500743,642423,516782,594807,54.54,,,,,,,,75,1,4-Seam Fastball,3,3,3,3,3,3,3,3,Infield shift,Standard,232,-0.025,-0.046,,,,0.046,88.0,0,0,0.665,0.665,30,24,31,24,1,4,2,1,2,1,1.2,0.52,-0.52,23.5,,,,,
SI,2021-04-05,91.5,-2.0,5.06,"Dobnak, Randy",668731,677976,home_run,hit_into_play,,,,,8,Akil Baddoo hits a grand slam (2) to left field.   Jonathan Schoop scores.    Wilson Ramos scores.    Niko Goodrum scores.,R,L,R,DET,MIN,X,,fly_ball,2,1,2021,-1.2,-0.15,0.0812791629985607,2.139734180509135,570731,467092,592348,2,9,Bot,44.08,71.57,,,,,7.796857746844347,-133.03910418877194,-1.1606910013148988,-15.94221829533843,28.902543882435253,-33.93801713482957,3.411,1.565,374,107.9,23,91.0,1832,6.1,634588,680777,641598,553902,593934,592743,667670,595909,664247,54.44,0.8983488372093025,1.734720930232558,2.0,1,0,3,6,88,4,Sinker,2,15,2,15,15,6,6,15,Infield shade,Standard,251,0.0,1.118,,,3.412162790697675,-1.118,107.9,-13,-13,0.001,0.001,26,22,26,23,2,3,4,1,8,1,2.88,1.2,-1.2,18.6,,,,,
SI,2021-04-05,91.1,-2.02,5.12,"Dobnak, Randy",668731,677976,,ball,,,,,13,Ball,R,L,R,DET,MIN,B,,,1,1,2021,-1.12,-0.02,-1.7727260039625776,1.8795408733016512,570731,467092,592348,2,9,Bot,,,,,,,2.98252297793894,-132.7240538104286,-2.2114240481288405,-13.945166478508584,26.993614130599145,-32.212921291114405,3.23961104370805,1.55289795328667,,,,90.3,1827,5.6,634588,680777,641598,553902,593934,592743,667670,595909,664247,54.87,,,,,,,,88,3,Sinker,2,15,2,15,15,2,2,15,Infield shade,Standard,246,0.0,0.035,,,,-0.035,,-13,-13,0.001,0.001,26,22,26,23,2,3,4,1,8,1,2.75,1.12,-1.12,17.9,,,,,
SI,2021-04-05,91.1,-1.99,5.18,"Dobnak, Randy",668731,677976,,called_strike,,,,,3,Called Strike,R,L,R,DET,MIN,S,,,1,0,2021,-1.19,0.15,0.3004754476131899,3.0326947409313036,570731,467092,592348,2,9,Bot,,,,,,,8.236715464316564,-132.48124274944004,0.168995975588574,-15.751105312444798,27.688523647214616,-30.625742419021854,3.31070497763606,1.53871471404318,,,,90.4,1880,5.8,634588,680777,641598,553902,593934,592743,667670,595909,664247,54.66,,,,,,,,88,2,Sinker,2,15,2,15,15,2,2,15,Infield shade,Standard,246,0.0,-0.052,,,,0.052,,-13,-13,0.001,0.001,26,22,26,23,2,3,4,1,8,1,2.59,1.19,-1.19,19.9,,,,,
SL,2021-04-05,85.3,-1.94,5.26,"Dobnak, Randy",668731,677976,,ball,,,,,13,Ball,R,L,R,DET,MIN,B,,,0,0,2021,-0.12,0.15,-0.4026553171146853,1.0829165016480893,570731,467092,592348,2,9,Bot,,,,,,,3.793187230375691,-124.19904863499244,-3.777460617426247,-2.0044913983235166,25.692554498032717,-30.100117099038556,3.32479244788763,1.55289678159852,,,,84.1,2267,5.6,634588,680777,641598,553902,593934,592743,667670,595909,664247,54.95,,,,,,,,88,1,Slider,2,15,2,15,15,2,2,15,Infield shade,Standard,349,0.0,0.028,,,,-0.028,,-13,-13,0.001,0.001,26,22,26,23,2,3,4,1,8,1,2.99,0.12,-0.12,21.1,,,,,
SI,2021-05-26,83.7,-4.12,1.26,"Rogers, Tyler",500871,643511,field_out,hit_into_play,,,,,7,"Eduardo Escobar grounds out, shortstop Brandon Crawford to first baseman Jason Vosler.",R,L,R,AZ,SF,X,6,ground_ball,1,2,2021,-0.01,-1.19,-0.4955466584651975,1.838715717383092,641796,605113,668942,2,9,Bot,122.07,143.99,,,,,8.265807450274853,-121.1696997860638,10.04866849703226,-1.6751299145895675,23.77798312554677,-46.159063457824814,3.301,1.504,2,80.4,-43,82.7,1946,5.9,633939,457763,613564,456781,446334,543063,643565,596103,573262,54.61,0.088,0.082,0.0,1,0,0,2,75,4,Sinker,4,5,4,5,5,4,4,5,Standard,Standard,323,-0.253,-0.184,,,0.089,0.184,88.0,-1,-1,0.253,0.253,30,32,31,32,1,4,7,1,2,1,4.47,0.01,-0.01,-59.6,,,,,
SI,2021-05-26,83.2,-3.9,1.08,"Rogers, Tyler",500871,643511,,ball,,,,,11,Ball,R,L,R,AZ,SF,B,,,0,2,2021,-0.33,-0.35,-0.3472074960923555,3.313822711128944,641796,605113,668942,2,9,Bot,,,,,,,8.663981035052931,-120.22011438194872,12.201596528574296,-4.8626926771424905,23.032073121771557,-38.318658865903096,3.17639812402049,1.5539193256457,,,,82.1,2049,5.9,633939,457763,613564,456781,446334,543063,643565,596103,573262,54.59,,,,,,,,75,3,Sinker,4,5,4,5,5,4,4,5,Standard,Standard,333,0.012,0.033,,,,-0.033,,-1,-1,0.241,0.241,30,32,31,32,1,4,7,1,2,1,3.69,0.33,-0.33,-62.1,,,,,
SL,2021-05-26,71.9,-4.16,1.22,"Rogers, Tyler",500871,643511,,foul,,,,,4,Foul,R,L,R,AZ,SF,S,,,0,1,2021,1.16,0.78,-0.5811942581876526,2.465318343729502,641796,605113,668942,2,9,Bot,,,,,,,5.059335536551225,-104.08297708059702,8.666732605024874,7.437374167296069,19.452456010510605,-28.44896916239519,3.301,1.504,149,63.8,66,70.7,2332,5.9,633939,457763,613564,456781,446334,543063,643565,596103,573262,54.63,,,,,,,,75,2,Slider,4,5,4,5,5,4,4,5,Standard,Standard,113,-0.023,-0.082,,,,0.082,88.0,-1,-1,0.264,0.264,30,32,31,32,1,4,7,1,2,1,3.72,-1.16,1.16,-56.0,,,,,
SL,2021-05-26,72.1,-4.19,1.19,"Rogers, Tyler",500871,643511,,called_strike,,,,,2,Called Strike,R,L,R,AZ,SF,S,,,0,0,2021,0.97,1.16,-0.1009856858762022,3.0721025750071815,641796,605113,668942,2,9,Bot,,,,,,,6.418454408768086,-104.38671719706396,9.231092362222888,5.901677398430684,18.656045244470377,-25.64619917825463,3.19941539513686,1.57591268019777,,,,71.1,2313,6.0,633939,457763,613564,456781,446334,543063,643565,596103,573262,54.53,,,,,,,,75,1,Slider,4,5,4,5,5,4,4,5,Standard,Standard,118,-0.018,-0.046,,,,0.046,,-1,-1,0.282,0.282,30,32,31,32,1,4,7,1,2,1,3.29,-0.97,0.97,-56.3,,,,,
CU,2021-05-25,84.5,-0.24,6.39,"Karinchak, James",606992,675916,field_out,hit_into_play,,,,,9,Eric Haase flies out to center fielder Jordan Luplow.,R,R,R,DET,CLE,X,8,fly_ball,0,1,2021,0.27,-1.21,0.4763253862681377,1.6479053225089864,408234,570731,668731,2,9,Bot,147.64,65.39,,,,,1.1134655863121232,-123.03802012810334,-2.251188813505647,2.5420271589767736,25.86856300778808,-44.130229934988975,3.301,1.504,335,98.1,40,83.9,2612,6.0,633970,595978,641343,680911,608070,642708,592696,656669,623912,54.49,0.104,0.184,0.0,1,0,0,3,72,2,Curveball,1,4,1,4,4,1,1,4,Standard,Standard,9,-0.089,-0.231,,,0.35,0.231,98.1,-3,-3,0.089,0.089,25,28,26,29,1,1,2,1,2,2,4.41,-0.27,-0.27,60.2,,,,,
CU,2021-05-25,83.8,-0.23,6.48,"Karinchak, James",606992,675916,,called_strike,,,,,2,Called Strike,R,R,R,DET,CLE,S,,,0,0,2021,0.21,-0.87,-0.2200627005380479,3.0294952714301613,408234,570731,668731,2,9,Bot,,,,,,,-0.393309740054493,-122.18619165456198,0.0929525641579196,2.163514503104204,22.772479630852903,-41.16062311181636,3.29999999999526,1.49679213260737,,,,83.3,2574,5.7,633970,595978,641343,680911,608070,642708,592696,656669,623912,54.8,,,,,,,,72,1,Curveball,1,4,1,4,4,1,1,4,Standard,Standard,11,-0.01,-0.046,,,,0.046,,-3,-3,0.099,0.099,25,28,26,29,1,1,2,1,2,2,4.09,-0.21,-0.21,60.8,,,,,
FC,2021-05-24,101.0,-0.71,6.25,"Clase, Emmanuel",606992,661403,field_out,hit_into_play,,,,,12,Eric Haase lines out to right fielder Jordan Luplow.,R,R,R,DET,CLE,X,9,line_drive,2,1,2021,0.39,0.85,1.0016145962881244,2.7426323685082985,543257,570731,668731,2,9,Bot,171.9,112.11,,,,,3.859922390475624,-146.95684241340638,-6.5129828100835665,4.728468463789164,33.51161442648522,-18.481575304327126,3.301,1.504,246,82.7,22,101.6,2659,6.5,633981,425784,641343,514917,680911,642708,592696,623912,656669,53.97,0.518,0.512,0.0,1,0,0,4,81,4,Cutter,5,6,5,6,6,5,5,6,Standard,Standard,178,-0.32,-0.287,,,0.653,0.287,88.0,-1,-1,0.32,0.32,23,28,23,29,1,4,2,1,6,1,1.37,-0.39,-0.39,56.6,,,,,
FC,2021-05-24,100.9,-0.79,6.27,"Clase, Emmanuel",606992,661403,,called_strike,,,,,3,Called Strike,R,R,R,DET,CLE,S,,,2,0,2021,0.41,0.74,0.5270224958061904,3.16091526039791,543257,570731,668731,2,9,Bot,,,,,,,2.701808213747832,-146.88017524497124,-5.104814452904398,5.288856031122747,34.60017650427083,-20.48861921231633,3.32088417454397,1.528212995247,,,,101.1,2619,6.3,633981,425784,641343,514917,680911,642708,592696,623912,656669,54.15,,,,,,,,81,3,Cutter,5,6,5,6,6,5,5,6,Standard,Standard,185,-0.077,-0.098,,,,0.098,,-1,-1,0.397,0.397,23,28,23,29,1,4,2,1,6,1,1.5,-0.41,-0.41,57.6,,,,,
FC,2021-05-24,101.4,-0.68,6.29,"Clase, Emmanuel",606992,661403,,ball,,,,,12,Ball,R,R,R,DET,CLE,B,,,1,0,2021,0.51,0.95,0.779780254087558,3.72345363960038,543257,570731,668731,2,9,Bot,,,,,,,2.8675041296284016,-147.75223619822057,-4.210417629664138,6.900005849073962,31.5143807703935,-17.480575940650212,3.27690468701237,1.57219215693586,,,,102.3,2619,6.4,633981,425784,641343,514917,680911,642708,592696,623912,656669,54.05,,,,,,,,81,2,Cutter,5,6,5,6,6,5,5,6,Standard,Standard,176,0.077,0.081,,,,-0.081,,-1,-1,0.32,0.32,23,28,23,29,1,4,2,1,6,1,1.24,-0.51,-0.51,55.8,,,,,
FC,2021-05-24,101.1,-0.75,6.29,"Clase, Emmanuel",606992,661403,,ball,,,,,12,Ball,R,R,R,DET,CLE,B,,,0,0,2021,0.37,0.79,1.1729889114463938,2.4913920719048397,543257,570731,668731,2,9,Bot,,,,,,,4.502461960036034,-147.1235930168054,-7.235007166705786,4.452959940893684,32.67035422728274,-19.195610404938996,3.33167714772404,1.51237078407894,,,,102.0,2657,6.6,633981,425784,641343,514917,680911,642708,592696,623912,656669,53.89,,,,,,,,81,1,Cutter,5,6,5,6,6,5,5,6,Standard,Standard,186,0.038,0.028,,,,-0.028,,-1,-1,0.282,0.282,23,28,23,29,1,4,2,1,6,1,1.43,-0.37,-0.37,55.9,,,,,
SI,2021-05-23,94.2,-2.44,5.87,"Santana, Dennis",573262,642701,field_out,hit_into_play,,,,,7,"Mike Yastrzemski grounds out, shortstop Gavin Lux to first baseman Max Muncy.",R,L,R,SF,LAD,X,6,ground_ball,0,1,2021,-1.79,0.78,-0.3875501079684125,1.9323390935991944,592200,643565,456781,2,9,Bot,154.3,142.76,,,,,9.28779213662618,-136.81385599423777,-6.221369558750303,-24.576996506999265,30.00951050322917,-21.170706689393253,3.301,1.504,41,98.0,0,94.0,2560,6.2,633980,669257,571970,605131,641914,666158,660294,656847,607461,54.25,0.447,0.426,0.0,1,0,0,4,80,2,Sinker,5,11,5,11,11,5,5,11,Infield shift,Standard,220,-0.005,-0.233,,,0.511,0.233,98.0,-6,-6,0.005,0.005,25,30,25,31,1,4,7,1,3,2,1.8,1.79,-1.79,31.1,,,,,
CH,2021-05-23,86.7,-2.47,6.01,"Santana, Dennis",573262,642701,,foul,,,,,4,Foul,R,L,R,SF,LAD,S,,,0,0,2021,-1.46,0.85,-0.5074951339750795,2.5376526396682864,592200,643565,456781,2,9,Bot,,,,,,,7.658655640664131,-126.00795558903582,-3.798849868257708,-17.171767111574123,26.05516214395407,-22.57885827468571,3.301,1.504,191,70.9,53,86.5,2349,6.3,633980,669257,571970,605131,641914,666158,660294,656847,607461,54.24,,,,,,,,80,1,Changeup,5,11,5,11,11,5,5,11,Infield shift,Standard,228,0.0,-0.046,,,,0.046,88.0,-6,-6,0.005,0.005,25,30,25,31,1,4,7,1,3,2,2.2,1.46,-1.46,37.5,,,,,
