pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2016-05-13,95.2,-1.09,6.75,"Madson, Ryan",456665,425492,field_out,hit_into_play,,,,,5,Steve Pearce flies out to center fielder Billy Burns.,R,R,R,TB,ATH,X,8,fly_ball,0,0,2016,-0.68,1.79,0.2305425177407675,2.2131772216510783,595281,446386,489149,2,9,Bot,150.93,75.21,,,,160513_221751,5.250141408715392,-139.38039157643374,-9.778483619191494,-9.811,37.45,-7.448,3.53,1.55,350,96.4,34,94.7,2289,6.7,447400,519390,475174,502285,502143,543760,424825,542993,502210,54.5,0.187,0.38,0.0,1,0,0,3,80,1,4-Seam Fastball,3,6,3,6,6,3,3,6,Standard,Standard,218,-0.099,-0.244,,,0.734,0.244,96.4,-3,-3,0.099,0.099,35,33,36,33,1,4,3,2,2,1,0.82,0.68,0.68,,,,,,
CH,2016-05-12,84.3,2.63,6.25,"Siegrist, Kevin",453203,543779,field_out,hit_into_play,,,,,2,Shane Robinson pops out to catcher Yadier Molina in foul territory.,R,R,L,LAA,STL,X,2,popup,1,1,2016,1.42,1.1,0.1637217344468475,3.2041000913805053,537953,543068,543213,2,9,Bot,158.78,203.62,,,,160512_230529,-9.036483184350486,-123.4441752372302,-1.98610446617298,15.807,26.346,-21.01,3.22,1.48,66,71.3,83,84.1,2083,6.6,447390,425877,571431,543939,572761,649557,571757,545341,572039,54.5,0.0,0.0,0.0,1,0,0,3,96,3,Changeup,10,12,10,12,12,10,10,12,Standard,Standard,126,-0.175,-0.232,,,0.0,0.232,88.0,-2,-2,0.175,0.175,26,31,27,32,1,0,1,1,3,2,2.19,1.42,-1.42,,,,,,
CH,2016-05-12,86.6,2.53,6.16,"Siegrist, Kevin",453203,543779,,ball,,,,,8,Ball,R,R,L,LAA,STL,B,,,0,1,2016,1.69,0.87,-0.066634337806025,1.3741386867086938,537953,543068,543213,2,9,Bot,,,,,,160512_230505,-10.211904583348357,-126.43626236566789,-6.077367439974072,19.622,25.623,-21.882,3.22,1.48,,,,86.5,2133,6.6,447390,425877,571431,543939,572761,649557,571757,545341,572039,54.5,,,,,,,,96,2,Changeup,10,12,10,12,12,10,10,12,Standard,Standard,123,0.011,0.026,,,,-0.026,,-2,-2,0.164,0.164,26,31,27,32,1,0,1,1,3,2,2.23,1.69,-1.69,,,,,,
FF,2016-05-12,94.2,1.91,6.49,"Siegrist, Kevin",453203,543779,,foul,,,,,6,Foul,R,R,L,LAA,STL,S,,,0,0,2016,0.86,1.6,0.6202501642648673,2.6373600495353573,537953,543068,543213,2,9,Bot,,,,,,160512_230436,-5.587133672743197,-137.99739652978965,-7.314145444020997,11.916,33.732,-10.869,3.22,1.48,,,,93.8,2176,6.6,447390,425877,571431,543939,572761,649557,571757,545341,572039,54.5,,,,,,,,96,1,4-Seam Fastball,10,12,10,12,12,10,10,12,Standard,Standard,152,-0.016,-0.038,,,,0.038,,-2,-2,0.18,0.18,26,31,27,32,1,0,1,1,3,2,1.04,0.86,-0.86,,,,,,
SI,2016-05-12,84.5,3.92,4.33,"López, Javier",571875,425657,field_out,hit_into_play,,,,,9,"Jake Lamb grounds out, second baseman Joe Panik to first baseman Brandon Belt.",R,L,L,AZ,SF,X,4,ground_ball,2,1,2016,1.54,0.1,0.3151280375385517,1.781310831802581,594838,516416,502671,2,9,Bot,148.74,156.15,,,,160512_215412,-11.959238300767462,-123.475857271776,1.4132349701522724,17.558,24.683,-31.446,3.6,1.63,25,72.7,-2,84.5,2227,6.4,447389,457763,474832,605412,622110,543063,453923,452655,452254,54.5,0.073,0.063,0.0,1,0,0,2,77,4,Sinker,2,4,2,4,4,2,2,4,Infield shade,Standard,119,-0.19,-0.289,,,0.074,0.289,88.0,-2,-2,0.19,0.19,38,25,39,26,1,4,1,1,3,1,3.16,1.54,1.54,,,,,,
SL,2016-05-12,78.5,3.92,4.4,"López, Javier",571875,425657,,ball,,,,,13,Ball,R,L,L,AZ,SF,B,,,1,1,2016,-0.14,0.1,-1.2868453501083266,0.8161968068477363,594838,516416,502671,2,9,Bot,,,,,,160512_215348,-10.93932223605812,-114.6671300809434,0.1065102295820004,0.567,18.495,-31.332,3.33,1.48,,,,79.1,1993,6.4,447389,457763,474832,605412,622110,543063,453923,452655,452254,54.5,,,,,,,,77,3,Slider,2,4,2,4,4,2,2,4,Infield shade,Standard,191,0.015,0.057,,,,-0.057,,-2,-2,0.175,0.175,38,25,39,26,1,4,1,1,3,1,3.63,-0.14,-0.14,,,,,,
SI,2016-05-12,83.0,3.95,4.5,"López, Javier",571875,425657,,called_strike,,,,,7,Called Strike,R,L,L,AZ,SF,S,,,1,0,2016,1.43,0.5,-0.3468289866748919,1.8692375591585075,594838,516416,502671,2,9,Bot,,,,,,160512_215326,-13.046353774686096,-121.04830706788096,0.5250436628814468,15.988,21.724,-27.481,3.48,1.6,,,,83.4,2194,6.5,447389,457763,474832,605412,622110,543063,453923,452655,452254,54.5,,,,,,,,77,2,Sinker,2,4,2,4,4,2,2,4,Infield shade,Standard,105,-0.015,-0.048,,,,0.048,,-2,-2,0.19,0.19,38,25,39,26,1,4,1,1,3,1,2.86,1.43,1.43,,,,,,
SL,2016-05-12,77.9,3.95,4.38,"López, Javier",571875,425657,,ball,,,,,13,Ball,R,L,L,AZ,SF,B,,,0,0,2016,0.09,0.39,-1.4786365689215175,1.094191321649857,594838,516416,502671,2,9,Bot,,,,,,160512_215307,-11.803636629326691,-113.55639707211569,0.2405665577197147,2.582,17.67,-28.869,3.48,1.63,,,,78.1,1984,6.2,447389,457763,474832,605412,622110,543063,453923,452655,452254,54.5,,,,,,,,77,1,Slider,2,4,2,4,4,2,2,4,Infield shade,Standard,145,0.01,0.036,,,,-0.036,,-2,-2,0.18,0.18,38,25,39,26,1,4,1,1,3,1,3.4,0.09,0.09,,,,,,
SL,2016-05-10,82.8,-1.39,6.12,"Osuna, Roberto",592620,532077,strikeout,swinging_strike_blocked,,,,,13,Jarrett Parker strikes out swinging.,R,L,R,SF,TOR,S,2,,0,2,2016,0.47,-0.14,-0.1691786888189065,0.2295473970319537,452254,474832,622110,2,9,Bot,,,,,,160510_214324,1.712668248917381,-121.1179367393616,-5.491378853833014,4.221,20.871,-32.533,3.07,1.43,,,,82.1,,5.7,447367,431145,475253,572365,518626,453064,485567,607680,430832,54.5,,0.0,0.0,1,0,0,,69,3,Slider,0,4,0,4,4,0,0,4,Standard,Standard,106,-0.036,-0.137,,,,0.137,,-4,-4,0.036,0.036,21,27,21,27,1,3,1,1,5,1,3.48,-0.47,0.47,,,,,,
FF,2016-05-10,97.0,-1.28,6.25,"Osuna, Roberto",592620,532077,,swinging_strike,,,,,11,Swinging Strike,R,L,R,SF,TOR,S,,,0,1,2016,-0.65,1.65,-0.915934999777087,2.7719708039044986,452254,474832,622110,2,9,Bot,,,,,,160510_214256,2.718216601829287,-141.90157911735866,-7.175092366992522,-9.09,29.405,-8.986,3.07,1.43,,,,96.8,2487,6.2,447367,431145,475253,572365,518626,453064,485567,607680,430832,54.5,,,,,,,,69,2,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,193,-0.007,-0.067,,,,0.067,,-4,-4,0.043,0.043,21,27,21,27,1,3,1,1,5,1,0.8,0.65,-0.65,,,,,,
SL,2016-05-10,84.9,-1.44,5.99,"Osuna, Roberto",592620,532077,,called_strike,,,,,7,Called Strike,R,L,R,SF,TOR,S,,,0,0,2016,0.55,-0.13,-0.2770018975801338,2.101230150058234,452254,474832,622110,2,9,Bot,,,,,,160510_214234,1.4345743485514115,-124.4102667146084,-1.3570876531958245,5.33,22.548,-33.285,3.61,1.55,,,,84.3,,5.7,447367,431145,475253,572365,518626,453064,485567,607680,430832,54.5,,,,,,,,69,1,Slider,0,4,0,4,4,0,0,4,Standard,Standard,134,-0.005,-0.038,,,,0.038,,-4,-4,0.048,0.048,21,27,21,27,1,3,1,1,5,1,3.31,-0.55,0.55,,,,,,
SI,2016-05-08,94.1,-2.83,6.26,"Delgado, Randall",425796,517414,field_out,hit_into_play,,,,,11,"Jeff Francoeur grounds out sharply, shortstop Nick Ahmed to first baseman Paul Goldschmidt.",R,R,R,ATL,AZ,X,6,ground_ball,0,1,2016,-0.85,1.18,-0.908016887182986,2.7549603977511383,455976,518692,430637,2,9,Bot,106.66,153.93,,,,160508_164041,7.191204084641378,-137.61721581619068,-5.430854711250823,-11.955,27.44,-16.434,3.47,1.57,144,75.8,11,94.4,2183,6.4,447325,543302,502671,516416,571875,605113,592273,572008,444482,54.5,0.407,0.371,0.0,1,0,0,4,76,2,Sinker,3,3,3,3,3,3,3,3,Strategic,Standard,211,-0.14,-0.206,,,0.435,0.206,88.0,0,0,0.64,0.64,26,32,26,32,1,4,3,4,1,2,1.41,0.85,0.85,,,,,,
SL,2016-05-08,85.1,-3.05,6.03,"Delgado, Randall",425796,517414,,called_strike,,,,,6,Called Strike,R,R,R,ATL,AZ,S,,,0,0,2016,0.35,-0.31,0.6068647932037519,2.5831353660125034,455976,518692,430637,2,9,Bot,,,,,,160508_164017,7.757099290962163,-124.5636512992454,0.1376142135510938,2.066,24.236,-35.351,3.12,1.57,,,,84.1,2300,5.8,447325,543302,502671,516416,571875,605113,592273,572008,444482,54.5,,,,,,,,76,1,Slider,3,3,3,3,3,3,3,3,Strategic,Standard,77,-0.025,-0.038,,,,0.038,,0,0,0.665,0.665,26,32,26,32,1,4,3,4,1,2,3.5,-0.35,-0.35,,,,,,
FF,2016-05-07,94.9,-1.62,5.88,"Tolleson, Shawn",543238,474521,strikeout,swinging_strike,,,,,11,Anthony Gose strikes out swinging.,R,L,R,DET,TEX,S,2,,3,2,2016,-0.45,1.62,-0.9356702317957812,3.512849054042724,408234,592206,457454,2,9,Bot,,,,,,160507_162835,2.9674220367924793,-139.00362986627363,-3.7580531235586454,-6.262,29.479,-10.988,3.49,1.57,,,,95.3,2097,6.7,447323,592407,519048,596059,134181,462101,435622,453211,608577,54.5,,0.0,0.0,1,0,0,,82,8,4-Seam Fastball,5,10,5,10,10,5,5,10,Standard,Standard,183,-0.02,-0.293,,,,0.293,,-5,-5,0.02,0.02,28,25,28,26,1,4,4,1,2,1,0.94,0.45,-0.45,,,,,,
FF,2016-05-07,95.3,-1.67,5.84,"Tolleson, Shawn",543238,474521,,foul,,,,,4,Foul,R,L,R,DET,TEX,S,,,3,2,2016,-0.51,1.42,-0.3554751085310165,2.4714611357926115,408234,592206,457454,2,9,Bot,,,,,,160507_162807,4.787329435223194,-139.359135990433,-5.954087876558239,-7.419,27.386,-12.901,3.49,1.57,202,75.4,29,95.8,2008,6.6,447323,592407,519048,596059,134181,462101,435622,453211,608577,54.5,,,,,,,,82,7,4-Seam Fastball,5,10,5,10,10,5,5,10,Standard,Standard,195,0.0,0.0,,,,0.0,88.0,-5,-5,0.02,0.02,28,25,28,26,1,4,4,1,2,1,1.11,0.51,-0.51,,,,,,
FF,2016-05-07,94.4,-1.75,5.9,"Tolleson, Shawn",543238,474521,,foul,,,,,3,Foul,R,L,R,DET,TEX,S,,,3,2,2016,-0.02,1.47,0.2962785801203027,2.962734308800024,408234,592206,457454,2,9,Bot,,,,,,160507_162738,5.3986961486758815,-138.19012077930898,-4.70399714609937,-1.49,30.571,-12.943,3.49,1.57,,,,94.2,2008,6.5,447323,592407,519048,596059,134181,462101,435622,453211,608577,54.5,,,,,,,,82,6,4-Seam Fastball,5,10,5,10,10,5,5,10,Standard,Standard,177,0.0,0.0,,,,0.0,,-5,-5,0.02,0.02,28,25,28,26,1,4,4,1,2,1,1.13,0.02,-0.02,,,,,,
FF,2016-05-07,95.6,-1.72,5.89,"Tolleson, Shawn",543238,474521,,called_strike,,,,,13,Called Strike,R,L,R,DET,TEX,S,,,3,1,2016,-0.53,1.34,-0.8788691094825014,1.8166503077277767,408234,592206,457454,2,9,Bot,,,,,,160507_162718,3.618766631036872,-139.85559727447452,-7.656561835422243,-7.49,27.529,-13.49,3.57,1.57,,,,96.6,2096,6.9,447323,592407,519048,596059,134181,462101,435622,453211,608577,54.5,,,,,,,,82,5,4-Seam Fastball,5,10,5,10,10,5,5,10,Standard,Standard,187,-0.008,-0.104,,,,0.104,,-5,-5,0.028,0.028,28,25,28,26,1,4,4,1,2,1,1.17,0.53,-0.53,,,,,,
FF,2016-05-07,94.8,-1.71,5.98,"Tolleson, Shawn",543238,474521,,called_strike,,,,,1,Called Strike,R,L,R,DET,TEX,S,,,3,0,2016,-0.49,1.56,-0.614511922960068,3.185099707983274,408234,592206,457454,2,9,Bot,,,,,,160507_162658,4.15788752390338,-138.79393203234787,-4.676779935095132,-7.066,29.413,-11.656,3.49,1.57,,,,95.0,2080,6.6,447323,592407,519048,596059,134181,462101,435622,453211,608577,54.5,,,,,,,,82,4,4-Seam Fastball,5,10,5,10,10,5,5,10,Standard,Standard,191,-0.007,-0.049,,,,0.049,,-5,-5,0.035,0.035,28,25,28,26,1,4,4,1,2,1,1.01,0.49,-0.49,,,,,,
FF,2016-05-07,94.2,-1.8,6.0,"Tolleson, Shawn",543238,474521,,ball,,,,,1,Ball,R,L,R,DET,TEX,B,,,2,0,2016,-0.37,1.44,-0.5268321354070596,3.2981464002468965,408234,592206,457454,2,9,Bot,,,,,,160507_162637,4.277046677383595,-137.8985214750325,-4.0684615021310675,-5.439,26.379,-13.366,3.51,1.57,,,,94.7,2043,6.5,447323,592407,519048,596059,134181,462101,435622,453211,608577,54.5,,,,,,,,82,3,4-Seam Fastball,5,10,5,10,10,5,5,10,Standard,Standard,189,0.01,0.109,,,,-0.109,,-5,-5,0.025,0.025,28,25,28,26,1,4,4,1,2,1,1.13,0.37,-0.37,,,,,,
FF,2016-05-07,95.0,-1.8,5.93,"Tolleson, Shawn",543238,474521,,ball,,,,,13,Ball,R,L,R,DET,TEX,B,,,1,0,2016,-0.54,1.4,-1.0255124590602458,1.5010758255072765,408234,592206,457454,2,9,Bot,,,,,,160507_162616,3.42944605279758,-139.01700579425523,-8.545575910972051,-7.494,30.383,-12.788,3.56,1.67,,,,95.2,2066,6.7,447323,592407,519048,596059,134181,462101,435622,453211,608577,54.5,,,,,,,,82,2,4-Seam Fastball,5,10,5,10,10,5,5,10,Standard,Standard,187,0.007,0.06,,,,-0.06,,-5,-5,0.018,0.018,28,25,28,26,1,4,4,1,2,1,1.17,0.54,-0.54,,,,,,
FF,2016-05-07,94.3,-1.78,6.0,"Tolleson, Shawn",543238,474521,,ball,,,,,9,Ball,R,L,R,DET,TEX,B,,,0,0,2016,-0.23,1.48,0.5223575739101475,1.6873229090294752,408234,592206,457454,2,9,Bot,,,,,,160507_162553,6.581454494508175,-137.84119706749502,-8.29496747534817,-4.196,28.823,-12.12,3.6,1.59,,,,94.2,2032,6.5,447323,592407,519048,596059,134181,462101,435622,453211,608577,54.5,,,,,,,,82,1,4-Seam Fastball,5,10,5,10,10,5,5,10,Standard,Standard,186,0.003,0.036,,,,-0.036,,-5,-5,0.015,0.015,28,25,28,26,1,4,4,1,2,1,1.12,0.23,-0.23,,,,,,
FF,2016-05-03,95.2,-1.82,6.03,"Tolleson, Shawn",430832,474521,field_out,hit_into_play,,,,,4,Jose Bautista flies out to right fielder Nomar Mazara.,R,R,R,TOR,TEX,X,9,fly_ball,1,1,2016,-0.12,1.71,-0.7848471541178276,2.496898825368161,607680,485567,518626,2,9,Bot,162.44,122.58,,,,160503_222044,3.022204317568336,-139.35983480185388,-7.0397237734747975,-2.197,31.652,-9.049,3.56,1.64,288,89.1,45,96.4,2181,7.0,447267,592592,519048,596059,134181,462101,435622,592261,608577,54.5,0.007,0.007,0.0,1,0,0,3,74,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,193,-0.157,-0.232,,,0.011,0.232,89.1,0,0,0.657,0.657,28,35,28,36,1,4,1,1,4,1,0.85,0.12,0.12,,,,,,
FF,2016-05-03,95.1,-1.91,6.0,"Tolleson, Shawn",430832,474521,,blocked_ball,,,,,13,Ball In Dirt,R,R,R,TOR,TEX,B,,,0,1,2016,-0.36,1.85,-1.3423701853172512,0.6527613286657454,607680,485567,518626,2,9,Bot,,,,,,160503_222016,2.4107487585578355,-138.92330477281342,-12.066214491532078,-5.005,32.915,-6.267,3.7,1.71,,,,95.7,2206,7.0,447267,592592,519048,596059,134181,462101,435622,592261,608577,54.5,,,,,,,,74,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,198,0.017,0.026,,,,-0.026,,0,0,0.64,0.64,28,35,28,36,1,4,1,1,4,1,0.73,0.36,0.36,,,,,,
CH,2016-05-03,81.8,-1.83,5.82,"Tolleson, Shawn",430832,474521,,foul,,,,,1,Foul,R,R,R,TOR,TEX,S,,,0,0,2016,-0.44,0.88,-0.5463092406678367,3.463146827237549,607680,485567,518626,2,9,Bot,,,,,,160503_221946,3.909207905685919,-119.95447870338148,0.5097580221849441,-4.918,24.522,-24.078,3.56,1.64,171,75.1,68,82.5,1237,6.9,447267,592592,519048,596059,134181,462101,435622,592261,608577,54.5,,,,,,,,74,1,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,217,-0.025,-0.038,,,,0.038,88.0,0,0,0.665,0.665,28,35,28,36,1,4,1,1,4,1,2.59,0.44,0.44,,,,,,
