pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2020-08-16,91.3,-1.47,5.73,"Mengden, Daniel",456781,596043,,ball,,,,,11,Ball,R,R,R,SF,ATH,B,,,2,2,2020,-0.66,1.46,-0.2564777210005552,4.45768927841182,543063,643289,543105,2,9,Bot,,,,,,,4.487358015632397,-132.86200684276417,-0.4415161304578501,-8.744111514973373,28.67593197566605,-15.064477093130028,3.19232003105881,1.46634907606891,,,,91.8,2249,6.6,631024,669221,621566,640461,605353,620439,543257,592192,572039,53.91,,,,,,,,87,5,4-Seam Fastball,3,15,3,15,15,3,3,15,Standard,Standard,204,0.0,0.079,,,,-0.079,,-12,-12,0.001,0.001,27,32,27,33,1,4,5,1,2,1,1.28,0.66,0.66,,,,,,
CU,2020-08-16,74.4,-1.39,5.57,"Mengden, Daniel",456781,596043,,blocked_ball,,,,,14,Ball In Dirt,R,R,R,SF,ATH,B,,,1,2,2020,1.0,-1.38,1.7396298339135188,-0.3570839869956606,543063,643289,543105,2,9,Bot,,,,,,,4.685248945860715,-108.22509766810944,-2.424550607050723,6.871965239321171,21.38927512553669,-42.68603716607683,3.16633561645033,1.47995523832635,,,,74.5,2678,6.7,631024,669221,621566,640461,605353,620439,543257,592192,572039,53.81,,,,,,,,87,4,Curveball,3,15,3,15,15,3,3,15,Standard,Standard,18,0.0,0.047,,,,-0.047,,-12,-12,0.001,0.001,27,32,27,33,1,4,5,1,2,1,5.55,-1.0,-1.0,,,,,,
FF,2020-08-16,91.5,-1.53,5.64,"Mengden, Daniel",456781,596043,,foul,,,,,1,Foul,R,R,R,SF,ATH,S,,,1,1,2020,-0.55,1.49,-0.6381496398116262,2.677986317398615,543063,643289,543105,2,9,Bot,,,,,,,3.4489633683766607,-133.23964930532918,-4.881649988236201,-7.227861813192487,27.154455156300447,-13.516249968269928,3.04,1.46,181,68.2,53,92.2,2141,6.6,631024,669221,621566,640461,605353,620439,543257,592192,572039,53.92,,,,,,,,87,3,4-Seam Fastball,3,15,3,15,15,3,3,15,Standard,Standard,204,0.0,-0.061,,,,0.061,88.0,-12,-12,0.001,0.001,27,32,27,33,1,4,5,1,2,1,1.21,0.55,0.55,,,,,,
FC,2020-08-16,82.4,-1.57,5.64,"Mengden, Daniel",456781,596043,,blocked_ball,,,,,14,Ball In Dirt,R,R,R,SF,ATH,B,,,0,1,2020,0.8,-0.02,1.051663564577364,0.4556921033103411,543063,643289,543105,2,9,Bot,,,,,,,4.461502447976186,-120.02485308373495,-5.361121310152552,7.0541059684160095,20.88812611691412,-31.600748874769312,3.20650798258428,1.4933142909064,,,,83.8,3016,6.9,631024,669221,621566,640461,605353,620439,543257,592192,572039,53.57,,,,,,,,87,2,Cutter,3,15,3,15,15,3,3,15,Standard,Standard,137,0.0,0.026,,,,-0.026,,-12,-12,0.001,0.001,27,32,27,33,1,4,5,1,2,1,3.34,-0.8,-0.8,,,,,,
FF,2020-08-16,90.1,-1.49,5.6,"Mengden, Daniel",456781,596043,,called_strike,,,,,3,Called Strike,R,R,R,SF,ATH,S,,,0,0,2020,-0.75,1.5,0.4867865818095442,2.870269995287072,543063,643289,543105,2,9,Bot,,,,,,,6.559321507854187,-131.04272395583368,-4.056171496782028,-10.02795357810776,26.15405144458319,-14.17314287794158,3.19828611817435,1.55896507511777,,,,91.0,2243,6.7,631024,669221,621566,640461,605353,620439,543257,592192,572039,53.79,,,,,,,,87,1,4-Seam Fastball,3,15,3,15,15,3,3,15,Standard,Standard,208,0.0,-0.039,,,,0.039,,-12,-12,0.001,0.001,27,32,27,33,1,4,5,1,2,1,1.3,0.75,0.75,,,,,,
CH,2020-08-11,86.6,-1.89,5.8,"Sulser, Cole",544369,642121,single,hit_into_play,,,,,13,Didi Gregorius singles on a line drive to center fielder Austin Hays. Rhys Hoskins scores. Bryce Harper scores. J.T. Realmuto to 3rd.,R,L,R,PHI,BAL,X,8,line_drive,1,2,2020,-1.26,0.92,-0.475996459625176,1.254985294172994,656555,547180,592663,2,9,Bot,117.39,112.19,,,,,5.9805510918880005,-125.93629737476292,-6.570296048852456,-14.614416471622194,25.482992582259776,-21.22721374028399,3.49000000001889,1.60000000001789,210,65.7,30,87.1,1716,6.7,631139,600474,448801,593643,547004,578428,623205,669720,623993,53.84,0.86,0.809,0.9,1,1,0,4,84,4,Changeup,6,8,6,8,8,8,8,8,Infield shift,Standard,224,0.483,0.63,,,0.933,-0.63,88.0,-2,-2,0.154,0.154,30,30,30,30,1,4,3,1,1,1,2.12,1.26,-1.26,,,,,,
FF,2020-08-11,94.0,-1.86,5.9,"Sulser, Cole",544369,642121,,ball,,,,,11,Ball,R,L,R,PHI,BAL,B,,,0,2,2020,-0.95,1.44,-0.1482305408411637,4.294066388155637,656555,547180,592663,2,9,Bot,,,,,,,6.57741787646439,-136.79680291803757,-1.6468028171110043,-13.36295079652791,31.128198917532917,-13.92335105214712,3.2552413535191,1.53477514749724,,,,94.4,2388,6.6,631139,600474,448801,593643,547004,578428,623205,669720,623993,53.93,,,,,,,,84,3,4-Seam Fastball,6,8,6,8,8,6,6,8,Infield shift,Standard,213,0.01,0.001,,,,-0.001,,-2,-2,0.144,0.144,30,30,30,30,1,4,3,1,1,1,1.14,0.95,-0.95,,,,,,
FF,2020-08-11,94.3,-1.66,5.93,"Sulser, Cole",544369,642121,,foul,,,,,11,Foul,R,L,R,PHI,BAL,S,,,0,1,2020,-0.93,1.5,-1.009784858856853,2.9642989326232967,656555,547180,592663,2,9,Bot,,,,,,,3.776575434169639,-137.20304947141483,-5.3640884692238435,-12.621295513225949,31.592513958472043,-12.229317263735714,3.49,1.601,228,87.0,14,94.6,2380,6.6,631139,600474,448801,593643,547004,578428,623205,669720,623993,53.93,,,,,,,,84,2,4-Seam Fastball,6,8,6,8,8,6,6,8,Standard,Standard,218,-0.02,-0.037,,,,0.037,88.0,-2,-2,0.164,0.164,30,30,30,30,1,4,3,1,1,1,1.07,0.93,-0.93,,,,,,
FF,2020-08-11,93.8,-1.68,5.89,"Sulser, Cole",544369,642121,,called_strike,,,,,1,Called Strike,R,L,R,PHI,BAL,S,,,0,0,2020,-0.84,1.5,-0.8135914104283848,3.196348892035652,656555,547180,592663,2,9,Bot,,,,,,,4.146418600482491,-136.45037407906523,-4.53563724054082,-11.471987848038658,31.435847096320973,-12.707705438531256,3.27301260763041,1.59385633564681,,,,94.1,2335,6.6,631139,600474,448801,593643,547004,578428,623205,669720,623993,53.9,,,,,,,,84,1,4-Seam Fastball,6,8,6,8,8,6,6,8,Standard,Standard,212,-0.016,-0.039,,,,0.039,,-2,-2,0.18,0.18,30,30,30,30,1,4,3,1,1,1,1.11,0.84,-0.84,,,,,,
CH,2020-08-01,85.8,-1.82,5.99,"Soria, Joakim",643418,465657,strikeout,swinging_strike,,,,,4,Shed Long strikes out swinging.,R,L,R,SEA,ATH,S,2,,2,2,2020,-0.71,0.44,-0.4605250747566985,2.617339069512033,543829,572122,657108,2,9,Bot,,,,,,,4.703302401459371,-124.96592040102236,-2.6698807449117252,-8.405765436431464,22.95662817413699,-27.281492499496387,3.26,1.481,,,,87.0,1355,6.8,631067,669221,621566,640461,656305,543760,592192,657656,572039,53.72,,0.0,0.0,1,0,0,,69,5,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,212,-0.149,-0.226,,,,0.226,,0,0,0.649,0.649,36,24,36,25,1,3,5,1,3,1,2.63,0.71,-0.71,45.4,,,,,
FF,2020-08-01,90.6,-1.97,5.54,"Soria, Joakim",643418,465657,,swinging_strike,,,,,2,Swinging Strike,R,L,R,SEA,ATH,S,,,2,1,2020,-0.2,1.4,-0.2761811772336257,2.896276234076022,543829,572122,657108,2,9,Bot,,,,,,,4.71086561871933,-131.9365513147182,-3.685364636569146,-3.325863291153747,28.15291297165072,-15.28799352011267,3.26,1.481,,,,91.5,2164,6.8,631067,669221,621566,640461,656305,543760,592192,657656,572039,53.73,,,,,,,,69,4,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,208,-0.05,-0.068,,,,0.068,,0,0,0.699,0.699,36,24,36,25,1,3,5,1,3,1,1.38,0.2,-0.2,38.6,,,,,
FF,2020-08-01,91.4,-2.08,5.73,"Soria, Joakim",643418,465657,,ball,,,,,12,Ball,R,L,R,SEA,ATH,B,,,1,1,2020,0.02,1.44,0.3098045564948513,4.034610249868081,543829,572122,657108,2,9,Bot,,,,,,,6.007960662552389,-133.0027538219481,-1.5191808638488198,-0.9799208761050712,27.92860148325706,-14.911544596781075,3.38667572214984,1.67065316176376,,,,92.2,2235,6.7,631067,669221,621566,640461,656305,543760,592192,657656,572039,53.81,,,,,,,,69,3,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,203,0.042,0.054,,,,-0.054,,0,0,0.657,0.657,36,24,36,25,1,3,5,1,3,1,1.28,-0.02,0.02,40.7,,,,,
FF,2020-08-01,90.7,-2.14,5.78,"Soria, Joakim",643418,465657,,swinging_strike,,,,,11,Swinging Strike,R,L,R,SEA,ATH,S,,,1,0,2020,-0.06,1.46,-0.4139836156482906,3.809494526763212,543829,572122,657108,2,9,Bot,,,,,,,4.470137714217894,-132.03256531022447,-2.1391897630220873,-1.6196211968018883,28.3033847409391,-14.90233656038181,3.26,1.481,,,,91.4,2193,6.7,631067,669221,621566,640461,656305,543760,592192,657656,572039,53.79,,,,,,,,69,2,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,202,-0.042,-0.054,,,,0.054,,0,0,0.699,0.699,36,24,36,25,1,3,5,1,3,1,1.31,0.06,-0.06,41.3,,,,,
FF,2020-08-01,91.4,-2.27,5.84,"Soria, Joakim",643418,465657,,ball,,,,,11,Ball,R,L,R,SEA,ATH,B,,,0,0,2020,-0.06,1.36,-1.050685368853157,3.769766229746481,543829,572122,657108,2,9,Bot,,,,,,,3.214055211970668,-133.1232402527114,-2.315614851707213,-1.350124501709184,27.89056972743569,-15.683149738992846,3.47434662547095,1.69086102720646,,,,92.0,2216,6.6,631067,669221,621566,640461,656305,543760,592192,657656,572039,53.94,,,,,,,,69,1,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,219,0.034,0.041,,,,-0.041,,0,0,0.665,0.665,36,24,36,25,1,3,5,1,3,1,1.36,0.06,-0.06,42.3,,,,,
FF,2020-07-31,94.1,2.12,6.32,"Pomeranz, Drew",572008,519141,field_out,hit_into_play,,,,,4,Chris Owings flies out to center fielder Trent Grisham.,R,R,L,COL,SD,X,8,fly_ball,2,2,2020,0.25,1.3,-0.6262256883801922,2.6521092700693427,571448,641658,641857,2,9,Bot,134.81,43.37,,,,,-7.551394366211045,-136.9346674313361,-6.6632173000908175,4.629398315750531,25.859113538222548,-14.498870623023503,3.301,1.504,367,93.4,36,93.1,2453,5.4,631539,642336,630105,595777,592518,665487,502054,663757,571976,55.13,0.053,0.089,0.0,1,0,0,3,84,7,4-Seam Fastball,7,8,7,8,8,7,7,8,Standard,Standard,150,-0.27,-0.226,,,0.183,0.226,93.4,-1,-1,0.27,0.27,31,28,32,29,1,0,1,2,3,1,1.24,0.25,-0.25,43.8,,,,,
FF,2020-07-31,95.8,2.02,6.34,"Pomeranz, Drew",572008,519141,,foul,,,,,11,Foul,R,R,L,COL,SD,S,,,2,2,2020,0.2,1.41,-1.6203737490759964,3.074728931414778,571448,641658,641857,2,9,Bot,,,,,,,-9.922435904678832,-139.33488206073108,-6.224943919106024,4.514125896267189,25.659004183594405,-12.48947791776144,3.301,1.504,394,105.2,33,95.2,2522,5.6,631539,642336,630105,595777,592518,665487,502054,663757,571976,54.93,,,,,,,,84,6,4-Seam Fastball,7,8,7,8,8,7,7,8,Standard,Standard,157,0.0,0.0,,,,0.0,105.2,-1,-1,0.27,0.27,31,28,32,29,1,0,1,2,3,1,1.04,0.2,-0.2,45.4,,,,,
FF,2020-07-31,95.6,2.18,6.27,"Pomeranz, Drew",572008,519141,,foul,,,,,4,Foul,R,R,L,COL,SD,S,,,2,2,2020,0.38,1.3,-0.349094786828798,2.587721565559964,571448,641658,641857,2,9,Bot,,,,,,,-7.387434806387812,-139.04459040992194,-6.97100632759169,6.357393667706154,26.799060320355753,-13.908472673318348,3.301,1.504,221,74.0,43,94.7,2541,5.5,631539,642336,630105,595777,592518,665487,502054,663757,571976,55.05,,,,,,,,84,5,4-Seam Fastball,7,8,7,8,8,7,7,8,Standard,Standard,152,0.0,0.0,,,,0.0,88.0,-1,-1,0.27,0.27,31,28,32,29,1,0,1,2,3,1,1.17,0.38,-0.38,43.1,,,,,
FF,2020-07-31,93.5,2.37,6.23,"Pomeranz, Drew",572008,519141,,foul,,,,,4,Foul,R,R,L,COL,SD,S,,,2,1,2020,0.38,1.2,-0.6101225824540373,2.2606657426752,571448,641658,641857,2,9,Bot,,,,,,,-8.387137521304178,-136.03993870769278,-7.117137100591577,6.235355536735312,24.13473236796967,-15.950195129518,3.301,1.504,218,76.5,59,92.8,2503,5.5,631539,642336,630105,595777,592518,665487,502054,663757,571976,55.02,,,,,,,,84,4,4-Seam Fastball,7,8,7,8,8,7,7,8,Standard,Standard,148,-0.05,-0.068,,,,0.068,88.0,-1,-1,0.32,0.32,31,28,32,29,1,0,1,2,3,1,1.37,0.38,-0.38,40.2,,,,,
FF,2020-07-31,94.2,2.33,6.21,"Pomeranz, Drew",572008,519141,,called_strike,,,,,6,Called Strike,R,R,L,COL,SD,S,,,2,0,2020,0.48,1.2,0.4369488161140894,2.125841446929411,571448,641658,641857,2,9,Bot,,,,,,,-5.889707755906575,-137.10419135213874,-7.586113863582425,7.143461434182311,24.2585048406892,-15.577527497121055,3.301,1.504,,,,93.7,2527,5.5,631539,642336,630105,595777,592518,665487,502054,663757,571976,54.95,,,,,,,,84,3,4-Seam Fastball,7,8,7,8,8,7,7,8,Standard,Standard,148,-0.077,-0.068,,,,0.068,,-1,-1,0.397,0.397,31,28,32,29,1,0,1,2,3,1,1.32,0.48,-0.48,41.8,,,,,
