batter_id,season,sit_pitches,sit_pa,baseline_pa,sit_k_pct,base_k_pct,dev_k_pct,sit_bb_pct,base_bb_pct,dev_bb_pct,sit_swing_pct,base_swing_pct,dev_swing_pct,sit_chase_pct,base_chase_pct,dev_chase_pct,sit_contact_pct,base_contact_pct,dev_contact_pct,sit_fps_swing_pct,base_fps_swing_pct,dev_fps_swing_pct,sit_zone_swing_pct,base_zone_swing_pct,dev_zone_swing_pct,era
457574,2015,4,1,77.0,0.0,0.1818181818181818,-0.1818181818181818,0.0,0.1168831168831168,-0.1168831168831168,0.5,0.375886524822695,0.1241134751773049,1.0,0.2867132867132867,0.7132867132867133,1.0,0.839622641509434,0.160377358490566,0.0,0.2467532467532467,-0.2467532467532467,0.3333333333333333,0.4676258992805755,-0.1342925659472422,statcast
457763,2015,1,1,621.0,0.0,0.0821256038647343,-0.0821256038647343,0.0,0.074074074074074,-0.074074074074074,1.0,0.4718792866941015,0.5281207133058985,,0.270923209663503,,1.0,0.8817829457364341,0.1182170542635658,1.0,0.3188405797101449,0.6811594202898551,1.0,0.6991236611489776,0.3008763388510224,statcast
457775,2015,5,1,107.0,0.0,0.1588785046728972,-0.1588785046728972,0.0,0.0747663551401869,-0.0747663551401869,0.6,0.4406779661016949,0.159322033898305,0.5,0.2157894736842105,0.2842105263157894,1.0,0.8351648351648352,0.1648351648351648,0.0,0.2336448598130841,-0.2336448598130841,1.0,0.639269406392694,0.3607305936073059,statcast
467070,2015,3,1,275.0,1.0,0.2545454545454545,0.7454545454545455,0.0,0.0618181818181818,-0.0618181818181818,0.6666666666666666,0.522252497729337,0.1444141689373296,1.0,0.3087478559176672,0.6912521440823327,0.0,0.7808695652173913,-0.7808695652173913,0.0,0.391304347826087,-0.391304347826087,0.0,0.7655038759689923,-0.7655038759689923,statcast
475100,2015,3,1,251.0,1.0,0.2390438247011952,0.7609561752988048,0.0,0.0836653386454183,-0.0836653386454183,0.6666666666666666,0.4665249734325186,0.200141693234148,1.0,0.2505219206680584,0.7494780793319415,0.0,0.7312072892938497,-0.7312072892938497,0.0,0.308,-0.308,0.5,0.6919739696312365,-0.1919739696312364,statcast
477195,2015,4,1,239.0,0.0,0.1841004184100418,-0.1841004184100418,0.0,0.0920502092050209,-0.0920502092050209,0.5,0.4366197183098591,0.0633802816901408,0.3333333333333333,0.2651356993736952,0.0681976339596381,1.0,0.8287841191066998,0.1712158808933002,0.0,0.2928870292887029,-0.2928870292887029,1.0,0.6216216216216216,0.3783783783783784,statcast
493114,2015,11,2,389.0,0.5,0.0616966580976863,0.4383033419023136,0.5,0.0745501285347043,0.4254498714652956,0.3636363636363636,0.4520833333333333,-0.0884469696969696,0.4,0.2638297872340425,0.1361702127659574,0.25,0.9170506912442395,-0.6670506912442397,0.5,0.2236503856041131,0.2763496143958869,0.0,0.6356164383561644,-0.6356164383561644,statcast
493351,2015,2,1,622.0,0.0,0.107717041800643,-0.107717041800643,0.0,0.045016077170418,-0.045016077170418,0.5,0.4854503464203233,0.0145496535796766,,0.3161698283649503,,1.0,0.8525214081826832,0.1474785918173168,0.0,0.3130016051364366,-0.3130016051364366,0.5,0.6638257575757576,-0.1638257575757575,statcast
500743,2015,1,1,155.0,0.0,0.0903225806451612,-0.0903225806451612,0.0,0.064516129032258,-0.064516129032258,1.0,0.5018248175182481,0.4981751824817518,,0.300395256916996,,1.0,0.850909090909091,0.149090909090909,1.0,0.3032258064516129,0.6967741935483871,1.0,0.6745762711864407,0.3254237288135593,statcast
500871,2015,4,1,442.0,1.0,0.1877828054298642,0.8122171945701357,0.0,0.0610859728506787,-0.0610859728506787,0.5,0.4842044801838024,0.0157955198161975,1.0,0.3089430894308943,0.6910569105691057,0.5,0.8078291814946619,-0.3078291814946619,0.0,0.2466063348416289,-0.2466063348416289,0.3333333333333333,0.6575028636884307,-0.3241695303550974,statcast
502143,2015,4,1,374.0,0.0,0.213903743315508,-0.213903743315508,0.0,0.0695187165775401,-0.0695187165775401,0.25,0.4641812865497076,-0.2141812865497075,0.0,0.3084370677731674,-0.3084370677731674,1.0,0.7496062992125985,0.2503937007874015,0.0,0.3155080213903743,-0.3155080213903743,0.5,0.6387596899224807,-0.1387596899224806,statcast
502210,2015,3,1,580.0,0.0,0.1120689655172413,-0.1120689655172413,0.0,0.0827586206896551,-0.0827586206896551,0.6666666666666666,0.4338716717590571,0.2327949949076094,0.6666666666666666,0.2668735453840186,0.399793121282648,0.5,0.8571428571428571,-0.3571428571428571,0.0,0.1595197255574614,-0.1595197255574614,,0.649,,statcast
514888,2015,1,1,685.0,0.0,0.0963503649635036,-0.0963503649635036,0.0,0.0364963503649635,-0.0364963503649635,1.0,0.5153568202348691,0.4846431797651309,,0.3436426116838488,,1.0,0.894829097283085,0.1051709027169149,1.0,0.4014598540145985,0.5985401459854014,1.0,0.7070610687022901,0.2929389312977098,statcast
518626,2015,4,1,708.0,1.0,0.1836158192090395,0.8163841807909604,0.0,0.1031073446327683,-0.1031073446327683,0.75,0.4569489103251161,0.2930510896748839,1.0,0.2308781869688385,0.7691218130311614,0.3333333333333333,0.7607505863956215,-0.4274172530622882,1.0,0.3149717514124294,0.6850282485875706,0.5,0.6873646209386282,-0.1873646209386281,statcast
519083,2015,2,1,553.0,0.0,0.2278481012658227,-0.2278481012658227,0.0,0.0614828209764918,-0.0614828209764918,0.5,0.4483695652173913,0.0516304347826087,0.0,0.2421259842519685,-0.2421259842519685,1.0,0.797979797979798,0.202020202020202,0.0,0.2151898734177215,-0.2151898734177215,1.0,0.6246851385390428,0.3753148614609571,statcast
542921,2015,2,1,219.0,0.0,0.3105022831050228,-0.3105022831050228,0.0,0.0547945205479452,-0.0547945205479452,0.5,0.5,0.0,,0.3209302325581395,,1.0,0.6856492027334852,0.3143507972665148,0.0,0.3333333333333333,-0.3333333333333333,0.5,0.671875,-0.171875,statcast
542994,2015,3,1,272.0,1.0,0.2941176470588235,0.7058823529411764,0.0,0.0588235294117647,-0.0588235294117647,0.6666666666666666,0.517274472168906,0.1493921944977606,,0.3414634146341463,,0.5,0.6827458256029685,-0.1827458256029684,0.0,0.3874538745387454,-0.3874538745387454,0.6666666666666666,0.7329059829059829,-0.0662393162393162,statcast
543068,2015,2,1,400.0,0.0,0.2025,-0.2025,0.0,0.04,-0.04,1.0,0.5068942875902823,0.4931057124097177,1.0,0.3892365456821026,0.6107634543178974,1.0,0.8005181347150259,0.1994818652849741,1.0,0.2418952618453865,0.7581047381546134,1.0,0.636237897648686,0.363762102351314,statcast
543510,2015,7,1,421.0,0.0,0.2114014251781472,-0.2114014251781472,0.0,0.0380047505938242,-0.0380047505938242,0.7142857142857143,0.5232950708980418,0.1909906433876724,0.0,0.3699582753824756,-0.3699582753824756,0.8,0.7677419354838709,0.0322580645161291,1.0,0.3301662707838479,0.669833729216152,1.0,0.6679841897233202,0.3320158102766798,statcast
543768,2015,4,2,248.0,0.0,0.2298387096774193,-0.2298387096774193,0.0,0.0685483870967741,-0.0685483870967741,0.75,0.4635826771653543,0.2864173228346456,0.5,0.3173758865248227,0.1826241134751773,1.0,0.8046709129511678,0.1953290870488322,0.5,0.2298387096774193,0.2701612903225806,1.0,0.6460176991150443,0.3539823008849557,statcast
543776,2015,3,1,162.0,1.0,0.0925925925925925,0.9074074074074074,0.0,0.0925925925925925,-0.0925925925925925,0.6666666666666666,0.424793388429752,0.2418732782369145,0.5,0.2397260273972602,0.2602739726027397,0.0,0.8793774319066148,-0.8793774319066148,0.0,0.1543209876543209,-0.1543209876543209,1.0,0.597444089456869,0.402555910543131,statcast
570256,2015,6,1,651.0,1.0,0.1827956989247312,0.8172043010752688,0.0,0.075268817204301,-0.075268817204301,0.1666666666666666,0.4488251692552767,-0.2821585025886101,0.0,0.2915796798886569,-0.2915796798886569,0.0,0.8189884649511979,-0.8189884649511979,0.0,0.2446153846153846,-0.2446153846153846,0.2,0.6623012160898035,-0.4623012160898035,statcast
570482,2015,4,1,285.0,1.0,0.1964912280701754,0.8035087719298246,0.0,0.0596491228070175,-0.0596491228070175,0.75,0.5735849056603773,0.1764150943396226,0.0,0.3950381679389313,-0.3950381679389313,1.0,0.8141447368421053,0.1858552631578947,1.0,0.3368421052631579,0.6631578947368422,1.0,0.7481343283582089,0.2518656716417911,statcast
571875,2015,1,1,385.0,0.0,0.2493506493506493,-0.2493506493506493,0.0,0.0831168831168831,-0.0831168831168831,1.0,0.4191224623444662,0.5808775376555337,,0.2457002457002457,,1.0,0.765625,0.234375,1.0,0.1766233766233766,0.8233766233766233,1.0,0.6171107994389902,0.3828892005610098,statcast
572019,2015,3,1,344.0,0.0,0.25,-0.25,0.0,0.066860465116279,-0.066860465116279,1.0,0.5660225442834138,0.4339774557165862,1.0,0.365296803652968,0.634703196347032,0.6666666666666666,0.7240398293029872,-0.0573731626363205,1.0,0.430635838150289,0.569364161849711,1.0,0.7941680960548885,0.2058319039451115,statcast
572041,2015,7,1,669.0,0.0,0.1315396113602391,-0.1315396113602391,0.0,0.0792227204783258,-0.0792227204783258,0.4285714285714285,0.4626547161758429,-0.0340832876044143,0.0,0.2855917667238422,-0.2855917667238422,1.0,0.8459409594095941,0.1540590405904058,0.0,0.2906110283159464,-0.2906110283159464,0.6,0.6386054421768708,-0.0386054421768707,statcast
578428,2015,4,1,451.0,1.0,0.0931263858093126,0.9068736141906872,0.0,0.0509977827050997,-0.0509977827050997,0.5,0.4583333333333333,0.0416666666666666,0.5,0.3329161451814768,0.1670838548185231,1.0,0.903896103896104,0.0961038961038961,0.0,0.1906873614190687,-0.1906873614190687,0.5,0.5722411831626849,-0.0722411831626849,statcast
592518,2015,5,1,712.0,0.0,0.1558988764044943,-0.1558988764044943,0.0,0.095505617977528,-0.095505617977528,0.6,0.4321120689655172,0.1678879310344827,0.0,0.2498284145504461,-0.2498284145504461,1.0,0.8428927680798005,0.1571072319201994,0.0,0.2556179775280899,-0.2556179775280899,1.0,0.6329305135951662,0.3670694864048338,statcast
595281,2015,3,1,533.0,0.0,0.1763602251407129,-0.1763602251407129,0.0,0.0450281425891182,-0.0450281425891182,1.0,0.512846865364851,0.487153134635149,,0.3149847094801223,,0.6666666666666666,0.811623246492986,-0.1449565798263193,1.0,0.3114446529080675,0.6885553470919324,1.0,0.7144340602284528,0.2855659397715472,statcast
605412,2015,3,1,427.0,0.0,0.0960187353629976,-0.0960187353629976,0.0,0.0889929742388758,-0.0889929742388758,0.6666666666666666,0.4271229404309252,0.2395437262357413,0.0,0.2340686274509804,-0.2340686274509804,1.0,0.8961424332344213,0.1038575667655786,1.0,0.1662763466042154,0.8337236533957846,1.0,0.633377135348226,0.3666228646517739,statcast
622110,2015,2,1,612.0,0.0,0.15359477124183,-0.15359477124183,0.0,0.0490196078431372,-0.0490196078431372,0.5,0.4593998234774933,0.0406001765225066,0.5,0.2974848222029488,0.2025151777970512,1.0,0.834774255523535,0.165225744476465,0.0,0.2899022801302932,-0.2899022801302932,,0.6276978417266187,,statcast
630111,2015,4,1,422.0,1.0,0.2535545023696682,0.7464454976303317,0.0,0.0402843601895734,-0.0402843601895734,0.5,0.5678842177808407,-0.0678842177808407,0.5,0.3975609756097561,0.1024390243902438,0.0,0.7390776699029126,-0.7390776699029126,0.0,0.471563981042654,-0.471563981042654,0.5,0.7892234548335975,-0.2892234548335974,statcast
150029,2016,5,1,603.0,0.0,0.2255389718076285,-0.2255389718076285,0.0,0.1177446102819237,-0.1177446102819237,0.2,0.3816738816738816,-0.1816738816738816,0.0,0.2239583333333333,-0.2239583333333333,1.0,0.8100189035916824,0.1899810964083176,0.0,0.1243781094527363,-0.1243781094527363,0.3333333333333333,0.5301120448179272,-0.1967787114845938,statcast
405395,2016,2,1,649.0,0.0,0.1140215716486903,-0.1140215716486903,0.0,0.0662557781201849,-0.0662557781201849,0.5,0.4577352472089314,0.0422647527910685,0.0,0.3071646341463415,-0.3071646341463415,1.0,0.8554006968641115,0.1445993031358885,0.0,0.1386748844375963,-0.1386748844375963,1.0,0.6241610738255033,0.3758389261744966,statcast
407893,2016,2,1,437.0,0.0,0.2402745995423341,-0.2402745995423341,0.0,0.1052631578947368,-0.1052631578947368,0.5,0.4263217097862767,0.0736782902137233,,0.251303441084463,,1.0,0.787598944591029,0.212401055408971,0.0,0.2082379862700228,-0.2082379862700228,0.5,0.6312576312576312,-0.1312576312576312,statcast
425796,2016,2,1,329.0,0.0,0.2735562310030395,-0.2735562310030395,0.0,0.0547112462006079,-0.0547112462006079,0.5,0.564867042707494,-0.064867042707494,1.0,0.4426705370101596,0.5573294629898404,1.0,0.6904422253922967,0.3095577746077033,0.0,0.4012158054711246,-0.4012158054711246,0.0,0.72,-0.72,statcast
425877,2016,2,1,581.0,0.0,0.108433734939759,-0.108433734939759,0.0,0.0654044750430292,-0.0654044750430292,0.0,0.5338818973862536,-0.5338818973862536,0.0,0.3519230769230769,-0.3519230769230769,,0.8640072529465095,,0.0,0.423407917383821,-0.423407917383821,,0.7196078431372549,,statcast
430832,2016,3,1,515.0,0.0,0.2,-0.2,0.0,0.1669902912621359,-0.1669902912621359,0.6666666666666666,0.3659652333028362,0.3007014333638304,0.0,0.1890719861231569,-0.1890719861231569,1.0,0.80125,0.1987499999999999,1.0,0.2155339805825242,0.7844660194174757,1.0,0.5634075508228461,0.4365924491771539,statcast
430947,2016,4,1,457.0,0.0,0.1509846827133479,-0.1509846827133479,0.0,0.0525164113785558,-0.0525164113785558,0.25,0.5052115266707541,-0.2552115266707541,0.0,0.3680634201585503,-0.3680634201585503,1.0,0.8470873786407767,0.1529126213592233,0.0,0.3435448577680525,-0.3435448577680525,0.3333333333333333,0.6743243243243243,-0.340990990990991,statcast
434636,2016,7,1,540.0,1.0,0.1203703703703703,0.8796296296296297,0.0,0.0759259259259259,-0.0759259259259259,0.5714285714285714,0.405982905982906,0.1654456654456654,0.3333333333333333,0.2338403041825095,0.0994930291508238,0.75,0.8970760233918129,-0.1470760233918129,0.0,0.1620626151012891,-0.1620626151012891,0.75,0.5779467680608364,0.1720532319391635,statcast
446334,2016,4,1,683.0,0.0,0.2064421669106881,-0.2064421669106881,0.0,0.0527086383601757,-0.0527086383601757,0.25,0.4862713887783526,-0.2362713887783525,0.3333333333333333,0.3250798722044728,0.0082534611288604,0.0,0.7536824877250409,-0.7536824877250409,0.0,0.3103953147877013,-0.3103953147877013,0.0,0.6463124504361618,-0.6463124504361618,statcast
446481,2016,3,1,340.0,1.0,0.2941176470588235,0.7058823529411764,0.0,0.0911764705882352,-0.0911764705882352,1.0,0.4744360902255639,0.525563909774436,1.0,0.2642967542503864,0.7357032457496135,1.0,0.6640253565768621,0.3359746434231379,1.0,0.3607038123167155,0.6392961876832844,1.0,0.6744868035190615,0.3255131964809384,statcast
450314,2016,5,1,635.0,0.0,0.1291338582677165,-0.1291338582677165,1.0,0.1401574803149606,0.8598425196850393,0.0,0.3557910673732021,-0.3557910673732021,0.0,0.1917998610145934,-0.1917998610145934,,0.8829787234042553,,0.0,0.164576802507837,-0.164576802507837,0.0,0.5520399666944213,-0.5520399666944213,statcast
452104,2016,3,1,527.0,0.0,0.2239089184060721,-0.2239089184060721,0.0,0.0910815939278937,-0.0910815939278937,0.3333333333333333,0.4404990403071017,-0.1071657069737684,1.0,0.2398148148148148,0.7601851851851852,1.0,0.7712418300653595,0.2287581699346405,0.0,0.25426944971537,-0.25426944971537,0.0,0.6570289132602194,-0.6570289132602194,statcast
453064,2016,3,1,539.0,0.0,0.1855287569573283,-0.1855287569573283,0.0,0.0760667903525046,-0.0760667903525046,0.3333333333333333,0.4464714354296688,-0.1131381020963354,1.0,0.2669950738916256,0.7330049261083744,1.0,0.8086021505376344,0.1913978494623656,0.0,0.287569573283859,-0.287569573283859,0.0,0.6170411985018727,-0.6170411985018727,statcast
453203,2016,3,1,114.0,0.0,0.1666666666666666,-0.1666666666666666,0.0,0.087719298245614,-0.087719298245614,0.6666666666666666,0.4449760765550239,0.2216905901116427,,0.2990196078431372,,1.0,0.8118279569892473,0.1881720430107527,1.0,0.2368421052631578,0.7631578947368421,0.6666666666666666,0.5841121495327103,0.0825545171339563,statcast
455976,2016,4,1,682.0,1.0,0.1466275659824047,0.8533724340175953,0.0,0.0894428152492668,-0.0894428152492668,0.5,0.4039050535987749,0.0960949464012251,0.0,0.2136563876651982,-0.2136563876651982,0.0,0.8834123222748815,-0.8834123222748815,1.0,0.2302052785923753,0.7697947214076246,0.6666666666666666,0.6112,0.0554666666666666,statcast
456665,2016,1,1,303.0,0.0,0.1782178217821782,-0.1782178217821782,0.0,0.1056105610561056,-0.1056105610561056,1.0,0.4493617021276596,0.5506382978723404,,0.2385964912280701,,1.0,0.7632575757575758,0.2367424242424242,1.0,0.2706270627062706,0.7293729372937294,1.0,0.6479338842975206,0.3520661157024793,statcast
457705,2016,3,1,675.0,0.0,0.2103703703703703,-0.2103703703703703,0.0,0.0918518518518518,-0.0918518518518518,0.6666666666666666,0.4610318331503842,0.2056348335162824,0.0,0.2373371924746743,-0.2373371924746743,0.5,0.7658730158730159,-0.2658730158730159,1.0,0.3037037037037037,0.6962962962962963,1.0,0.6903703703703704,0.3096296296296296,statcast
458015,2016,4,1,670.0,1.0,0.1746268656716418,0.8253731343283582,0.0,0.135820895522388,-0.135820895522388,0.75,0.4152986377925253,0.3347013622074746,0.0,0.2012987012987013,-0.2012987012987013,0.6666666666666666,0.8301093355761143,-0.1634426689094477,0.0,0.3059701492537313,-0.3059701492537313,1.0,0.66565579984837,0.33434420015163,statcast
461235,2016,7,1,461.0,0.0,0.3058568329718004,-0.3058568329718004,1.0,0.0759219088937093,0.9240780911062908,0.1428571428571428,0.5094235033259423,-0.3665663604687995,0.2,0.3255340793489318,-0.1255340793489318,1.0,0.6713819368879217,0.3286180631120783,0.0,0.3882863340563991,-0.3882863340563991,0.0,0.7322738386308069,-0.7322738386308069,statcast
474443,2016,5,1,242.0,0.0,0.2107438016528925,-0.2107438016528925,0.0,0.0661157024793388,-0.0661157024793388,0.4,0.4508611955420466,-0.0508611955420466,0.0,0.2636916835699797,-0.2636916835699797,1.0,0.8,0.1999999999999999,1.0,0.2603305785123967,0.7396694214876033,1.0,0.6376518218623481,0.3623481781376518,statcast
493114,2016,1,1,464.0,0.0,0.0969827586206896,-0.0969827586206896,0.0,0.0732758620689655,-0.0732758620689655,1.0,0.4786476868327402,0.5213523131672597,,0.2651222651222651,,1.0,0.8934324659231723,0.1065675340768277,1.0,0.243010752688172,0.7569892473118279,1.0,0.6629834254143646,0.3370165745856354,statcast
501981,2016,6,1,605.0,0.0,0.2727272727272727,-0.2727272727272727,0.0,0.0694214876033057,-0.0694214876033057,0.6666666666666666,0.5190476190476191,0.1476190476190475,0.0,0.2921739130434783,-0.2921739130434783,1.0,0.6797331109257715,0.3202668890742285,0.0,0.371900826446281,-0.371900826446281,1.0,0.7446074201898188,0.2553925798101811,statcast
502143,2016,2,1,515.0,0.0,0.2213592233009708,-0.2213592233009708,0.0,0.0776699029126213,-0.0776699029126213,0.5,0.4402985074626865,0.0597014925373134,,0.2941176470588235,,1.0,0.727683615819209,0.2723163841807909,0.0,0.2601941747572815,-0.2601941747572815,0.5,0.602308499475341,-0.102308499475341,statcast
514917,2016,4,1,622.0,1.0,0.1848874598070739,0.815112540192926,0.0,0.0980707395498392,-0.0980707395498392,0.25,0.4524006622516556,-0.2024006622516556,0.0,0.239870340356564,-0.239870340356564,1.0,0.8197621225983531,0.1802378774016468,0.0,0.3311897106109325,-0.3311897106109325,0.5,0.6748518204911093,-0.1748518204911092,statcast
518649,2016,10,1,205.0,0.0,0.2390243902439024,-0.2390243902439024,0.0,0.0878048780487804,-0.0878048780487804,0.7,0.4769613947696139,0.223038605230386,0.0,0.2467532467532467,-0.2467532467532467,0.7142857142857143,0.7284595300261096,-0.0141738157403953,0.0,0.3463414634146341,-0.3463414634146341,0.875,0.6889952153110048,0.1860047846889951,statcast
518700,2016,3,1,131.0,1.0,0.183206106870229,0.816793893129771,0.0,0.099236641221374,-0.099236641221374,0.6666666666666666,0.4557195571955719,0.2109471094710946,0.5,0.1822033898305084,0.3177966101694915,1.0,0.7813765182186235,0.2186234817813764,1.0,0.2595419847328244,0.7404580152671756,1.0,0.6666666666666666,0.3333333333333333,statcast
518735,2016,6,1,456.0,0.0,0.25,-0.25,1.0,0.1359649122807017,0.8640350877192983,0.1666666666666666,0.3918575063613231,-0.2251908396946565,0.0,0.2093023255813953,-0.2093023255813953,1.0,0.7415584415584415,0.2584415584415584,0.0,0.2280701754385964,-0.2280701754385964,0.5,0.6137387387387387,-0.1137387387387387,statcast
519317,2016,5,1,467.0,1.0,0.2933618843683083,0.7066381156316917,0.0,0.0963597430406852,-0.0963597430406852,0.8,0.4547872340425531,0.3452127659574469,0.5,0.3076923076923077,0.1923076923076923,0.75,0.6678362573099416,0.0821637426900584,0.0,0.3119658119658119,-0.3119658119658119,1.0,0.6594663278271918,0.3405336721728081,statcast
541645,2016,1,1,449.0,0.0,0.2538975501113585,-0.2538975501113585,0.0,0.0757238307349666,-0.0757238307349666,1.0,0.546572934973638,0.453427065026362,1.0,0.3786096256684492,0.6213903743315508,1.0,0.6838156484458735,0.3161843515541265,1.0,0.4298440979955457,0.5701559020044543,,0.7503250975292588,,statcast
542340,2016,7,1,675.0,1.0,0.2548148148148148,0.7451851851851852,0.0,0.1096296296296296,-0.1096296296296296,0.4285714285714285,0.437878248487006,-0.0093068199155775,0.0,0.2236111111111111,-0.2236111111111111,0.6666666666666666,0.7504065040650406,-0.0837398373983739,0.0,0.2440828402366864,-0.2440828402366864,0.75,0.6634967081199707,0.0865032918800292,statcast
542436,2016,3,1,253.0,1.0,0.1778656126482213,0.8221343873517787,0.0,0.0948616600790513,-0.0948616600790513,0.6666666666666666,0.468459152016546,0.1982075146501206,1.0,0.2782258064516129,0.7217741935483871,0.0,0.8145695364238411,-0.8145695364238411,0.0,0.2817460317460317,-0.2817460317460317,0.0,0.6687898089171974,-0.6687898089171974,statcast
542908,2016,8,1,229.0,0.0,0.1659388646288209,-0.1659388646288209,0.0,0.0480349344978165,-0.0480349344978165,0.75,0.5664670658682635,0.1835329341317365,0.3333333333333333,0.3714285714285714,-0.0380952380952381,0.8333333333333334,0.8118393234672304,0.0214940098661029,0.0,0.4148471615720524,-0.4148471615720524,1.0,0.763855421686747,0.2361445783132529,statcast
543238,2016,8,1,101.0,1.0,0.3663366336633663,0.6336633663366337,0.0,0.0891089108910891,-0.0891089108910891,0.375,0.4218009478672986,-0.0468009478672986,0.3333333333333333,0.2286995515695067,0.1046337817638266,0.6666666666666666,0.6797752808988764,-0.0131086142322097,0.0,0.2673267326732673,-0.2673267326732673,0.4,0.6381909547738693,-0.2381909547738693,statcast
543333,2016,5,1,663.0,0.0,0.1975867269984917,-0.1975867269984917,0.0,0.0784313725490196,-0.0784313725490196,0.4,0.4860620337652139,-0.0860620337652139,0.3333333333333333,0.3119658119658119,0.0213675213675213,0.5,0.752827140549273,-0.252827140549273,0.0,0.2956259426847662,-0.2956259426847662,0.5,0.7003514938488576,-0.2003514938488576,statcast
543776,2016,2,1,240.0,0.0,0.0833333333333333,-0.0833333333333333,0.0,0.05,-0.05,0.5,0.4642424242424242,0.0357575757575757,,0.2927461139896373,,1.0,0.9060052219321147,0.0939947780678851,0.0,0.2125,-0.2125,0.5,0.6169724770642202,-0.1169724770642202,statcast
543807,2016,3,1,739.0,0.0,0.2381596752368065,-0.2381596752368065,0.0,0.1163734776725304,-0.1163734776725304,0.6666666666666666,0.4735939643347051,0.1930727023319615,0.5,0.255249343832021,0.2447506561679789,0.5,0.7393193338160753,-0.2393193338160752,1.0,0.4027027027027027,0.5972972972972973,1.0,0.7126436781609196,0.2873563218390804,statcast
